token,sentence,idx,pos,event_id,label,simple_label
Investor,0,0,PROPN,,0,0
Group,0,1,PROPN,,0,0
Makes,0,2,VERB,,0,0
@,0,3,PUNCT,,0,0
Bid,1,0,PROPN,,0,0
for,1,1,ADP,,0,0
Dataproducts,1,2,PROPN,,0,0
;,1,3,PUNCT,,0,0
@,1,4,PUNCT,,0,0
Liquidation,2,0,NOUN,,0,0
Is,2,1,AUX,,0,0
Sought,2,2,VERB,,0,0
10/30/89,2,4,NOUN,,0,0
WALL,3,0,PROPN,,0,0
STREET,3,1,PROPN,,0,0
JOURNAL,3,2,PROPN,,0,0
(,3,3,PUNCT,,0,0
J,3,4,PROPN,,0,0
),3,5,PUNCT,,0,0
DPC,3,7,PROPN,,0,0
TENDER,3,9,PROPN,,0,0
OFFERS,3,10,NOUN,,0,0
",",3,11,PUNCT,,0,0
MERGERS,3,12,NOUN,,0,0
",",3,13,PUNCT,,0,0
ACQUISITIONS,3,14,PROPN,,0,0
(,3,15,PUNCT,,0,0
TNM,3,16,PROPN,,0,0
),3,17,PUNCT,,0,0
WOODLAND,3,19,PROPN,,0,0
HILLS,3,20,PROPN,,0,0
",",3,21,PUNCT,,0,0
Calif.,3,22,PROPN,,0,0
A,4,0,DET,,0,0
unit,4,1,NOUN,,0,0
of,4,2,ADP,,0,0
DPC,4,3,PROPN,,0,0
Acquisition,4,4,PROPN,,0,0
Partners,4,5,PROPN,,0,0
launched,4,6,VERB,e1,OCCURRENCE,EVENT
a,4,7,DET,,0,0
$,4,8,SYM,,0,0
10-a,4,9,NUM,,0,0
-,4,10,PUNCT,,0,0
share,4,11,NOUN,,0,0
tender,4,12,NOUN,,0,0
offer,4,13,NOUN,e2,OCCURRENCE,EVENT
for,4,14,ADP,,0,0
the,4,15,DET,,0,0
shares,4,16,NOUN,,0,0
outstanding,4,17,ADJ,,0,0
of,4,18,ADP,,0,0
Dataproducts,4,19,PROPN,,0,0
Corp.,4,20,PROPN,,0,0
",",4,21,PUNCT,,0,0
and,4,22,CCONJ,,0,0
