token,sentence,idx,pos,event_id,label,simple_label
Kimberly,0,0,PROPN,,0,0
-,0,1,PUNCT,,0,0
Clark,0,2,PROPN,,0,0
Corp.,0,3,PROPN,,0,0
@,0,4,CCONJ,,0,0
Net,1,0,PROPN,,0,0
Income,1,1,PROPN,,0,0
Rose,1,2,PROPN,,0,0
20,1,3,NUM,,0,0
%,1,4,NOUN,,0,0
@,1,5,PUNCT,,0,0
In,2,0,ADP,,0,0
the,2,1,DET,,0,0
Third,2,2,PROPN,,0,0
Quarter,2,3,PROPN,,0,0
11/01/89,2,5,NUM,,0,0
WALL,2,7,PROPN,,0,0
STREET,2,8,PROPN,,0,0
JOURNAL,2,9,PROPN,,0,0
(,2,10,PUNCT,,0,0
J,2,11,PROPN,,0,0
),2,12,PUNCT,,0,0
KMB,2,14,PROPN,,0,0
EARNINGS,2,16,PROPN,,0,0
(,2,17,PUNCT,,0,0
ERN,2,18,NOUN,,0,0
),2,19,PUNCT,,0,0
PULP,2,20,NOUN,,0,0
",",2,21,PUNCT,,0,0
PAPER,2,22,NOUN,,0,0
",",2,23,PUNCT,,0,0
PACKAGING,2,24,NOUN,,0,0
(,2,25,PUNCT,,0,0
Despite,3,0,SCONJ,,0,0
continuing,3,1,VERB,,0,0
problems,3,2,NOUN,,0,0
in,3,3,ADP,,0,0
its,3,4,DET,,0,0
newsprint,3,5,NOUN,,0,0
business,3,6,NOUN,,0,0
",",3,7,PUNCT,,0,0
Kimberly,3,8,PROPN,,0,0
-,3,9,PUNCT,,0,0
Clark,3,10,PROPN,,0,0
Corp.,3,11,PROPN,,0,0
posted,3,12,PROPN,e4,REPORTING,EVENT
a,3,13,DET,,0,0
20,3,14,NUM,,0,0
%,3,15,NOUN,,0,0
gain,3,16,NOUN,e38,STATE,EVENT
in,3,17,ADP,,0,0
third,3,18,ADJ,,0,0
-,3,19,PUNCT,,0,0
quarter,3,20,NOUN,,0,0
net,3,21,ADJ,,0,0
income,3,22,NOUN,e37,STATE,EVENT
.,3,23,PUNCT,,0,0
The,4,0,DET,,0,0
consumer,4,1,NOUN,,0,0
-,4,2,PUNCT,,0,0
products,4,3,NOUN,,0,0
and,4,4,CCONJ,,0,0
newsprint,4,5,NOUN,,0,0
company,4,6,NOUN,,0,0
said,4,7,VERB,e5,REPORTING,EVENT
net,4,8,NOUN,,0,0
rose,4,9,NOUN,e6,OCCURRENCE,EVENT
to,4,10,ADP,,0,0
$,4,11,SYM,,0,0
108.8,4,12,NUM,,0,0
million,4,13,NUM,,0,0
",",4,14,PUNCT,,0,0
or,4,15,CCONJ,,0,0
$,4,16,SYM,,0,0
1.35,4,17,NUM,,0,0
a,4,18,DET,,0,0
share,4,19,NOUN,,0,0
",",4,20,PUNCT,,0,0
from,4,21,ADP,,0,0
$,4,22,SYM,,0,0
90.5,4,23,NUM,,0,0
million,4,24,NUM,,0,0
",",4,25,PUNCT,,0,0
or,4,26,CCONJ,,0,0
$,4,27,SYM,,0,0
1.12,4,28,NUM,,0,0
a,4,29,DET,,0,0
share,4,30,NOUN,,0,0
",",4,31,PUNCT,,0,0
a,4,32,DET,,0,0
year,4,33,NOUN,,0,0
ago,4,34,ADV,,0,0
.,4,35,PUNCT,,0,0
Sales,5,0,NOUN,,0,0
rose,5,1,VERB,e8,OCCURRENCE,EVENT
6.2,5,2,NUM,,0,0
%,5,3,NOUN,,0,0
to,5,4,ADP,,0,0
$,5,5,SYM,,0,0
1.45,5,6,NUM,,0,0
billion,5,7,NUM,,0,0
from,5,8,ADP,,0,0
$,5,9,SYM,,0,0
1.37,5,10,NUM,,0,0
billion,5,11,NUM,,0,0
.,5,12,PUNCT,,0,0
After,6,0,ADP,,0,0
a,6,1,DET,,0,0
flat,6,2,ADJ,,0,0
second,6,3,ADJ,,0,0
quarter,6,4,NOUN,,0,0
tied,6,5,NOUN,e9,STATE,EVENT
largely,6,6,ADV,,0,0
to,6,7,ADP,,0,0
lower,6,8,ADJ,,0,0
newsprint,6,9,NOUN,,0,0
earnings,6,10,NOUN,,0,0
",",6,11,PUNCT,,0,0
Kimberly,6,12,PROPN,,0,0
-,6,13,PUNCT,,0,0
Clark,6,14,PROPN,,0,0
attributed,6,15,NOUN,e10,I_ACTION,EVENT
the,6,16,DET,,0,0
gain,6,17,NOUN,e51,OCCURRENCE,EVENT
