token,sentence,idx,pos,event_id,label,simple_label
Poughkeepsie,0,0,PROPN,,0,0
Savings,0,1,PROPN,,0,0
@,0,2,PUNCT,,0,0
Abandons,1,0,PROPN,,0,0
Plan,1,1,PROPN,,0,0
to,1,2,PART,,0,0
Sell,1,3,VERB,,0,0
@,1,4,PUNCT,,0,0
South,2,0,PROPN,,0,0
Carolina,2,1,PROPN,,0,0
Offices,2,2,PROPN,,0,0
10/27/89,2,4,NUM,,0,0
WALL,2,6,PROPN,,0,0
STREET,2,7,PROPN,,0,0
JOURNAL,2,8,PROPN,,0,0
(,2,9,PUNCT,,0,0
J,2,10,PROPN,,0,0
),2,11,PUNCT,,0,0
Poughkeepsie,3,0,PROPN,,0,0
Savings,3,1,PROPN,,0,0
Bank,3,2,PROPN,,0,0
said,3,3,NOUN,e1,REPORTING,EVENT
a,3,4,DET,,0,0
plan,3,5,NOUN,e51,I_STATE,EVENT
to,3,6,PART,,0,0
sell,3,7,PROPN,e3,OCCURRENCE,EVENT
its,3,8,DET,,0,0
South,3,9,PROPN,,0,0
Carolina,3,10,PROPN,,0,0
branch,3,11,NOUN,,0,0
offices,3,12,NOUN,,0,0
to,3,13,ADP,,0,0
First,3,14,PROPN,,0,0
Citizens,3,15,PROPN,,0,0
Bank,3,16,PROPN,,0,0
",",3,17,PUNCT,,0,0
of,3,18,ADP,,0,0
Columbia,3,19,PROPN,,0,0
",",3,20,PUNCT,,0,0
S.C.,3,21,PROPN,,0,0
",",3,22,PUNCT,,0,0
fell,3,23,PROPN,e4,OCCURRENCE,EVENT
through,3,24,ADV,,0,0
.,3,25,PUNCT,,0,0
Poughkeepsie,4,0,PROPN,,0,0
also,4,1,ADV,,0,0
expects,4,2,VERB,e5,I_STATE,EVENT
to,4,3,PART,,0,0
post,4,4,VERB,e7,OCCURRENCE,EVENT
a,4,5,DET,,0,0
one,4,6,NUM,,0,0
-,4,7,PUNCT,,0,0
time,4,8,NOUN,,0,0
charge,4,9,NOUN,,0,0
of,4,10,ADP,,0,0
$,4,11,SYM,,0,0
8.3,4,12,NUM,,0,0
million,4,13,NUM,,0,0
",",5,0,PUNCT,,0,0
resulting,5,1,NOUN,e8,OCCURRENCE,EVENT
in,5,2,ADP,,0,0
a,5,3,DET,,0,0
net,5,4,ADJ,,0,0
loss,5,5,NOUN,e9,OCCURRENCE,EVENT
for,5,6,ADP,,0,0
the,5,7,DET,,0,0
third,5,8,ADJ,,0,0
quarter,5,9,NOUN,,0,0
.,5,10,PUNCT,,0,0
The,6,0,DET,,0,0
charge,6,1,NOUN,,0,0
represents,6,2,VERB,,0,0
a,6,3,DET,,0,0
write,6,4,NOUN,,0,0
-,6,5,PUNCT,,0,0
down,6,6,NOUN,,0,0
of,6,7,ADP,,0,0
the,6,8,DET,,0,0
goodwill,6,9,NOUN,,0,0
associated,6,10,VERB,,0,0
with,6,11,ADP,,0,0
Poughkeepsie,6,12,PROPN,,0,0
's,6,13,PART,,0,0
investment,6,14,NOUN,,0,0
in,6,15,ADP,,0,0
the,6,16,DET,,0,0
banks,6,17,NOUN,,0,0
it,6,18,PRON,,0,0
is,6,19,AUX,,0,0
trying,6,20,NOUN,e15,I_ACTION,EVENT
to,6,21,ADP,,0,0
