token,sentence,idx,pos,event_id,label,simple_label
Unisys,0,0,PROPN,,0,0
',0,1,PART,,0,0
$,1,0,SYM,,0,0
648.2,1,1,NUM,,0,0
Million,1,2,NUM,,0,0
3rd,1,3,ADJ,,0,0
-,1,4,PUNCT,,0,0
Period,1,5,PROPN,,0,0
Loss,1,6,PROPN,,0,0
@,1,7,PUNCT,,0,0
Shows,2,0,VERB,,0,0
Intensified,2,1,PROPN,,0,0
Fight,2,2,PROPN,,0,0
for,2,3,ADP,,0,0
Turnaround,2,4,PROPN,,0,0
@,2,5,PUNCT,,0,0
By,3,0,ADP,,0,0
Paul,3,1,PROPN,,0,0
B.,3,2,PROPN,,0,0
Carroll,3,3,PROPN,,0,0
@,3,4,PUNCT,,0,0
Staff,4,0,PROPN,,0,0
Reporter,4,1,NOUN,,0,0
of,4,2,ADP,,0,0
The,4,3,DET,,0,0
Wall,4,4,PROPN,,0,0
Street,4,5,PROPN,,0,0
Journal,4,6,PROPN,,0,0
Unisys,5,0,PROPN,,0,0
Corp.,5,1,PROPN,,0,0
's,5,2,PART,,0,0
announcement,5,3,NOUN,e1,I_ACTION,EVENT
Friday,5,4,PROPN,,0,0
of,5,5,ADP,,0,0
a,5,6,DET,,0,0
$,5,7,SYM,,0,0
648.2,5,8,NUM,,0,0
million,5,9,NUM,,0,0
loss,5,10,NOUN,e2,STATE,EVENT
for,5,11,ADP,,0,0
the,5,12,DET,,0,0
third,5,13,ADJ,,0,0
quarter,5,14,NOUN,,0,0
showed,5,15,VERB,,0,0
that,5,16,SCONJ,,0,0
the,5,17,DET,,0,0
company,5,18,NOUN,,0,0
is,5,19,AUX,,0,0
moving,5,20,ADJ,e212,OCCURRENCE,EVENT
even,5,21,ADV,,0,0
faster,5,22,ADV,,0,0
than,5,23,SCONJ,,0,0
expected,5,24,NOUN,e5,I_STATE,EVENT
to,5,25,PART,,0,0
take,5,26,VERB,e7,OCCURRENCE,EVENT
write-offs,5,27,PROPN,e2065,OCCURRENCE,EVENT
on,5,28,ADP,,0,0
