token,sentence,idx,pos,event_id,label,simple_label
Business,0,0,PROPN,,0,0
Brief,0,1,PROPN,,0,0
--,0,2,PUNCT,,0,0
Intelogic,0,3,PROPN,,0,0
Trace,0,4,PROPN,,0,0
Inc.,0,5,PROPN,,0,0
:,0,6,PUNCT,,0,0
@,0,7,PUNCT,,0,0
Shareholder,1,0,PROPN,,0,0
Sells,1,1,PROPN,,0,0
18,1,2,NUM,,0,0
%,1,3,NOUN,,0,0
Stake,1,4,PROPN,,0,0
@,1,5,PUNCT,,0,0
In,2,0,ADP,,0,0
$,2,1,SYM,,0,0
9.9,2,2,NUM,,0,0
Million,2,3,NUM,,0,0
Buy,3,0,PROPN,,0,0
-,3,1,PUNCT,,0,0
Back,3,2,ADP,,0,0
Intelogic,4,0,PROPN,,0,0
Trace,4,1,PROPN,,0,0
Inc.,4,2,PROPN,,0,0
",",4,3,PUNCT,,0,0
San,4,4,PROPN,,0,0
Antonio,4,5,PROPN,,0,0
",",4,6,PUNCT,,0,0
Texas,4,7,PROPN,,0,0
",",4,8,PUNCT,,0,0
said,4,9,VERB,e1,REPORTING,EVENT
it,5,0,PRON,,0,0
bought,5,1,NOUN,e2,OCCURRENCE,EVENT
2.7,5,2,NUM,,0,0
million,5,3,NUM,,0,0
shares,5,4,NOUN,,0,0
",",5,5,PUNCT,,0,0
or,5,6,CCONJ,,0,0
about,5,7,ADV,,0,0
18,5,8,NUM,,0,0
%,5,9,NOUN,,0,0
",",5,10,PUNCT,,0,0
of,5,11,ADP,,0,0
its,5,12,DET,,0,0
common,5,13,ADJ,,0,0
stock,5,14,NOUN,,0,0
from,5,15,ADP,,0,0
an,5,16,DET,,0,0
unaffiliated,5,17,ADJ,,0,0
shareholder,5,18,NOUN,,0,0
for,5,19,ADP,,0,0
$,5,20,SYM,,0,0
3.625,5,21,NUM,,0,0
a,5,22,DET,,0,0
share,5,23,NOUN,,0,0
",",5,24,PUNCT,,0,0
or,5,25,CCONJ,,0,0
$,5,26,SYM,,0,0
9.9,5,27,NUM,,0,0
million,5,28,NUM,,0,0
.,5,29,PUNCT,,0,0
The,6,0,DET,,0,0
move,6,1,X,e3,OCCURRENCE,EVENT
boosts,6,2,PROPN,e4,OCCURRENCE,EVENT
Intelogic,6,3,PROPN,,0,0
Chairman,6,4,PROPN,,0,0
Asher,6,5,PROPN,,0,0
Edelman,6,6,PROPN,,0,0
's,6,7,PART,,0,0
stake,6,8,NOUN,e81,STATE,EVENT
to,6,9,ADP,,0,0
20,6,10,NUM,,0,0
%,6,11,NOUN,,0,0
from,6,12,ADP,,0,0
16.2,6,13,NUM,,0,0
%,6,14,NOUN,,0,0
and,6,15,CCONJ,,0,0
may,6,16,VERB,,0,0
help,6,17,VERB,e6,I_ACTION,EVENT
prevent,6,18,VERB,e8,I_ACTION,EVENT
Martin,6,19,PROPN,,0,0
Ackerman,6,20,PROPN,,0,0
from,6,21,ADP,,0,0
making,6,22,PRON,e10,OCCURRENCE,EVENT
a,6,23,DET,,0,0
run,6,24,NOUN,e11,OCCURRENCE,EVENT
at,6,25,ADP,,0,0
the,6,26,DET,,0,0
computer,6,27,NOUN,,0,0
-,6,28,PUNCT,,0,0
services,6,29,NOUN,,0,0
concern,6,30,NOUN,,0,0
.,6,31,PUNCT,,0,0
Mr.,7,0,PROPN,,0,0
Ackerman,7,1,PROPN,,0,0
already,7,2,ADV,,0,0
is,7,3,AUX,,0,0
seeking,7,4,NOUN,e13,I_ACTION,EVENT
to,7,5,PART,,0,0
oust,7,6,VERB,e15,OCCURRENCE,EVENT
Mr.,7,7,PROPN,,0,0
Edelman,7,8,PROPN,,0,0
as,7,9,SCONJ,,0,0
chairman,7,10,NOUN,,0,0
of,7,11,ADP,,0,0
Datapoint,7,12,PROPN,,0,0
Corp.,7,13,PROPN,,0,0
",",7,14,PUNCT,,0,0
an,7,15,DET,,0,0
Intelogic,7,16,ADJ,,0,0
affiliate,7,17,NOUN,,0,0
.,7,18,PUNCT,,0,0
The,8,0,DET,,0,0
action,8,1,NOUN,e16,OCCURRENCE,EVENT
followed,8,2,NOUN,e17,OCCURRENCE,EVENT
by,8,3,ADP,,0,0
one,8,4,NUM,,0,0
day,8,5,NOUN,,0,0
an,8,6,DET,,0,0
Intelogic,8,7,ADJ,,0,0
announcement,8,8,NOUN,e57,REPORTING,EVENT
that,8,9,SCONJ,,0,0
it,8,10,PRON,,0,0
will,8,11,VERB,,0,0
retain,8,12,VERB,e18,OCCURRENCE,EVENT
an,8,13,DET,,0,0
investment,8,14,NOUN,,0,0
banker,8,15,NOUN,,0,0
to,8,16,ADP,,0,0
explore,8,17,NOUN,e20,OCCURRENCE,EVENT
alternatives,8,18,NOUN,,0,0
"""",8,19,PUNCT,,0,0
to,8,20,ADP,,0,0
maximize,8,21,NOUN,e22,OCCURRENCE,EVENT
shareholder,8,22,NOUN,,0,0
value,8,23,NOUN,,0,0
",",8,24,PUNCT,,0,0
"""",8,25,PUNCT,,0,0
including,8,26,VERB,,0,0
the,8,27,DET,,0,0
possible,8,28,ADJ,,0,0
sale,8,29,NOUN,e23,OCCURRENCE,EVENT
of,8,30,ADP,,0,0
the,8,31,DET,,0,0
company,8,32,NOUN,,0,0
.,8,33,PUNCT,,0,0
In,9,0,ADP,,0,0
New,9,1,PROPN,,0,0
York,9,2,PROPN,,0,0
Stock,9,3,PROPN,,0,0
Exchange,9,4,PROPN,,0,0
composite,9,5,ADJ,,0,0
trading,9,6,NOUN,,0,0
yesterday,9,7,NOUN,,0,0
",",9,8,PUNCT,,0,0
Intelogic,9,9,ADJ,,0,0
shares,9,10,NOUN,,0,0
rose,9,11,VERB,e24,OCCURRENCE,EVENT
37.5,9,12,NUM,,0,0
cents,9,13,NOUN,,0,0
to,9,14,ADP,,0,0
close,9,15,PROPN,e182,OCCURRENCE,EVENT
at,9,16,ADP,,0,0
$,9,17,SYM,,0,0
2.75,9,18,NUM,,0,0
.,9,19,PUNCT,,0,0
Mr.,10,0,PROPN,,0,0
Edelman,10,1,PROPN,,0,0
declined,10,2,NOUN,e27,REPORTING,EVENT
to,10,3,ADP,,0,0
specify,10,4,NUM,e29,REPORTING,EVENT
what,10,5,PRON,,0,0
prompted,10,6,NOUN,e30,OCCURRENCE,EVENT
the,10,7,DET,,0,0
recent,10,8,ADJ,,0,0
moves,10,9,NOUN,e31,OCCURRENCE,EVENT
",",10,10,PUNCT,,0,0
saying,10,11,NOUN,e32,REPORTING,EVENT
they,10,12,PRON,,0,0
are,10,13,AUX,,0,0
meant,10,14,NOUN,e33,I_ACTION,EVENT
only,10,15,ADV,,0,0
to,10,16,ADP,,0,0
benefit,10,17,NOUN,e34,OCCURRENCE,EVENT
shareholders,10,18,NOUN,,0,0
when,10,19,ADV,,0,0
"""",10,20,PUNCT,,0,0
the,10,21,DET,,0,0
company,10,22,NOUN,,0,0
is,10,23,AUX,,0,0
on,10,24,PROPN,e183,STATE,EVENT
a,10,25,DET,,0,0
roll,10,26,NOUN,,0,0
.,10,27,PUNCT,,0,0
He,11,0,PRON,,0,0
added,11,1,VERB,e61,REPORTING,EVENT
