token,sentence,idx,pos,event_id,label,simple_label
Business,0,0,PROPN,,0,0
Brief,0,1,PROPN,,0,0
--,0,2,PUNCT,,0,0
Elco,1,0,PROPN,,0,0
Industries,1,1,PROPN,,0,0
Inc.,1,2,PROPN,,0,0
:,1,3,PUNCT,,0,0
@,1,4,PUNCT,,0,0
Fastener,2,0,NOUN,,0,0
Maker,2,1,NOUN,,0,0
Expects,2,2,VERB,,0,0
Net,2,3,NOUN,,0,0
@,2,4,PUNCT,,0,0
In,3,0,ADP,,0,0
',3,1,NUM,,0,0
90,3,2,NUM,,0,0
to,3,3,PART,,0,0
Be,3,4,AUX,,0,0
Below,3,5,ADP,,0,0
Forecast,3,6,PROPN,,0,0
11/02/89,3,8,NUM,,0,0
Elco,4,0,PROPN,,0,0
Industries,4,1,PROPN,,0,0
Inc.,4,2,PROPN,,0,0
said,4,3,VERB,e1,REPORTING,EVENT
it,5,0,PRON,,0,0
expects,5,1,VERB,e2,I_STATE,EVENT
net,5,2,ADJ,,0,0
income,5,3,NOUN,,0,0
in,5,4,ADP,,0,0
the,5,5,DET,,0,0
year,5,6,NOUN,,0,0
ending,5,7,NUM,e26,OCCURRENCE,EVENT
June,5,8,PROPN,,0,0
30,5,9,NUM,,0,0
",",5,10,PUNCT,,0,0
1990,5,11,NUM,,0,0
",",5,12,PUNCT,,0,0
to,5,13,ADP,,0,0
fall,5,14,NUM,e19,OCCURRENCE,EVENT
below,5,15,ADP,,0,0
a,5,16,DET,,0,0
recent,5,17,ADJ,,0,0
analyst,5,18,NOUN,,0,0
's,5,19,PART,,0,0
estimate,5,20,NOUN,,0,0
of,5,21,ADP,,0,0
$,5,22,SYM,,0,0
1.65,5,23,NUM,,0,0
a,5,24,DET,,0,0
share,5,25,NOUN,,0,0
.,5,26,PUNCT,,0,0
The,6,0,DET,,0,0
Rockford,6,1,PROPN,,0,0
",",6,2,PUNCT,,0,0
Ill.,6,3,PROPN,,0,0
",",6,4,PUNCT,,0,0
maker,6,5,NOUN,,0,0
of,6,6,ADP,,0,0
fasteners,6,7,NOUN,,0,0
also,6,8,ADV,,0,0
said,6,9,VERB,e5,REPORTING,EVENT
it,6,10,PRON,,0,0
expects,6,11,DET,e6,I_STATE,EVENT
to,6,12,PART,,0,0
post,6,13,VERB,e8,REPORTING,EVENT
sales,6,14,NOUN,,0,0
in,6,15,ADP,,0,0
the,6,16,DET,,0,0
current,6,17,ADJ,,0,0
fiscal,6,18,ADJ,,0,0
year,6,19,NOUN,,0,0
that,6,20,DET,,0,0
are,6,21,AUX,,0,0
"""",6,22,PUNCT,,0,0
slightly,6,23,ADV,,0,0
above,6,24,ADP,,0,0
"""",6,25,PUNCT,,0,0
fiscal,6,26,ADJ,,0,0
1989,6,27,NUM,,0,0
sales,6,28,NOUN,,0,0
of,6,29,ADP,,0,0
$,6,30,SYM,,0,0
155,6,31,NUM,,0,0
million,6,32,NUM,,0,0
.,6,33,PUNCT,,0,0
The,7,0,DET,,0,0
company,7,1,NOUN,,0,0
said,7,2,NOUN,e1,REPORTING,EVENT
its,7,3,DET,,0,0
industrial,7,4,ADJ,,0,0
unit,7,5,NOUN,,0,0
continues,7,6,NOUN,e11,ASPECTUAL,EVENT
to,7,7,ADP,,0,0
face,7,8,NOUN,e33,STATE,EVENT
margin,7,9,NOUN,,0,0
pressures,7,10,NOUN,e136,STATE,EVENT
and,7,11,CCONJ,,0,0
lower,7,12,ADJ,,0,0
demand,7,13,NOUN,e137,STATE,EVENT
.,7,14,PUNCT,,0,0
In,8,0,ADP,,0,0
fiscal,8,1,ADJ,,0,0
1989,8,2,NUM,,0,0
",",8,3,PUNCT,,0,0
Elco,8,4,PROPN,,0,0
earned,8,5,NOUN,e15,OCCURRENCE,EVENT
$,8,6,SYM,,0,0
7.8,8,7,NUM,,0,0
million,8,8,NUM,,0,0
",",8,9,PUNCT,,0,0
or,8,10,CCONJ,,0,0
$,8,11,SYM,,0,0
1.65,8,12,NUM,,0,0
a,8,13,DET,,0,0
share,8,14,NOUN,,0,0
.,8,15,PUNCT,,0,0
The,9,0,DET,,0,0
company,9,1,NOUN,,0,0
's,9,2,PART,,0,0
stock,9,3,NOUN,,0,0
fell,9,4,NOUN,e16,OCCURRENCE,EVENT
$,9,5,SYM,,0,0
1.125,9,6,NUM,,0,0
to,9,7,ADP,,0,0
$,9,8,SYM,,0,0
13.625,9,9,NUM,,0,0
in,9,10,ADP,,0,0
over,9,11,ADP,,0,0
-,9,12,PUNCT,,0,0
the,9,13,DET,,0,0
-,9,14,PUNCT,,0,0
counter,9,15,NOUN,,0,0
trading,9,16,NOUN,,0,0
yesterday,9,17,NOUN,,0,0
.,9,18,PUNCT,,0,0
