token,sentence,idx,pos,event_id,label,simple_label
w2399,0,0,PROPN,,0,0
Cx1f,0,1,PROPN,,0,0
wstm-,0,2,NOUN,,0,0
r,0,3,NOUN,,0,0
i,1,0,PRON,,0,0
Cx13,1,1,PUNCT,,0,0
Cx11,2,0,PROPN,,0,0
BC,3,0,PROPN,,0,0
-,3,1,PUNCT,,0,0
Russia,3,2,PROPN,,0,0
-,3,3,PUNCT,,0,0
Ukraine,3,4,PROPN,,0,0
1stLd,4,0,NUM,,0,0
-,5,0,PUNCT,,0,0
Writethru,5,1,NOUN,,0,0
02,5,3,NUM,,0,0
-,5,4,SYM,,0,0
27,5,5,NUM,,0,0
0647,5,6,NUM,,0,0
BC,6,0,PROPN,,0,0
-,6,1,PUNCT,,0,0
Russia,6,2,PROPN,,0,0
-,6,3,PUNCT,,0,0
Ukraine,6,4,PROPN,,0,0
",",6,5,PUNCT,,0,0
1st,7,0,NOUN,,0,0
Ld,8,0,PROPN,,0,0
-,8,1,PUNCT,,0,0
Writethru,8,2,PROPN,,0,0
Russia,9,0,PROPN,,0,0
",",9,1,PUNCT,,0,0
Ukraine,9,2,PROPN,,0,0
sign,9,3,NOUN,,0,0
plan,9,4,NOUN,,0,0
",",9,5,PUNCT,,0,0
Yeltsin,9,6,PROPN,,0,0
claims,9,7,VERB,,0,0
progress,9,8,NOUN,,0,0
in,9,9,ADP,,0,0
major,9,10,ADJ,,0,0
disputes,9,11,NOUN,,0,0
QL,10,0,PROPN,,0,0
UR,10,1,PROPN,,0,0
Eds,10,2,PROPN,,0,0
:,11,0,PUNCT,,0,0
UPDATES,11,1,PROPN,,0,0
throughout,11,2,ADP,,0,0
with,11,3,ADP,,0,0
joint,11,4,ADJ,,0,0
statement,11,5,NOUN,,0,0
of,11,6,ADP,,0,0
two,11,7,NUM,,0,0
presidents,11,8,NOUN,,0,0
",",11,9,PUNCT,,0,0
UPGRADES,11,10,PROPN,,0,0
attribution,11,11,NOUN,,0,0
",",11,12,PUNCT,,0,0
CORRECTS,11,13,PROPN,,0,0
in,11,14,ADP,,0,0
graf,11,15,PROPN,,0,0
14,11,16,NUM,,0,0
that,11,17,SCONJ,,0,0
An-70,11,18,PROPN,,0,0
is,11,19,AUX,,0,0
cargo,11,20,NOUN,,0,0
plane,11,21,NOUN,,0,0
.,11,22,PUNCT,,0,0
By,12,0,ADP,,0,0
ANNA,12,1,PROPN,,0,0
DOLGOV,12,2,PROPN,,0,0
QC,13,0,PROPN,,0,0
UR,13,1,PROPN,,0,0
Associated,13,2,PROPN,,0,0
Press,13,3,PROPN,,0,0
Writer,13,4,PROPN,,0,0
QC,13,5,PROPN,,0,0
MOSCOW,13,7,PROPN,,0,0
(,13,8,PUNCT,,0,0
AP,13,9,PROPN,,0,0
),13,10,PUNCT,,0,0
_,14,0,PROPN,,0,0
Presidents,14,1,PROPN,,0,0
Leonid,14,2,PROPN,,0,0
Kuchma,14,3,PROPN,,0,0
of,14,4,ADP,,0,0
Ukraine,14,5,PROPN,,0,0
and,14,6,CCONJ,,0,0
Boris,14,7,PROPN,,0,0
Yeltsin,14,8,PROPN,,0,0
of,14,9,ADP,,0,0
Russia,14,10,PROPN,,0,0
signed,15,0,PROPN,e1,OCCURRENCE,EVENT
an,15,1,DET,,0,0
economic,15,2,ADJ,,0,0
cooperation,15,3,NOUN,,0,0
plan,15,4,NOUN,,0,0
Friday,15,5,PROPN,,0,0
",",15,6,PUNCT,,0,0
and,15,7,CCONJ,,0,0
Yeltsin,15,8,PROPN,,0,0
claimed,15,9,NOUN,e2,I_ACTION,EVENT
they,15,10,PRON,,0,0
resolved,15,11,VERB,e3,OCCURRENCE,EVENT
even,15,12,ADV,,0,0
more,15,13,ADV,,0,0
nagging,15,14,ADJ,,0,0
problems,15,15,NOUN,,0,0
.,15,16,PUNCT,,0,0
Russia,16,0,PROPN,,0,0
and,16,1,CCONJ,,0,0
Ukraine,16,2,PROPN,,0,0
share,16,3,VERB,,0,0
similar,16,4,ADJ,,0,0
cultures,16,5,NOUN,,0,0
and,16,6,CCONJ,,0,0
languages,16,7,NOUN,,0,0
",",16,8,PUNCT,,0,0
and,16,9,CCONJ,,0,0
Ukraine,16,10,PROPN,,0,0
was,16,11,AUX,,0,0
ruled,16,12,NOUN,e4,OCCURRENCE,EVENT
from,16,13,ADP,,0,0
Moscow,16,14,PROPN,,0,0
for,16,15,ADP,,0,0
centuries,16,16,NOUN,,0,0
.,16,17,PUNCT,,0,0
But,17,0,CCONJ,,0,0
while,17,1,SCONJ,,0,0
the,17,2,DET,,0,0
two,17,3,NUM,,0,0
Slavic,17,4,ADJ,,0,0
neighbors,17,5,NOUN,,0,0
see,17,6,VERB,,0,0
themselves,17,7,PRON,,0,0
as,17,8,SCONJ,,0,0
natural,17,9,ADJ,,0,0
partners,17,10,NOUN,,0,0
",",17,11,PUNCT,,0,0
their,17,12,DET,,0,0
relations,17,13,NOUN,,0,0
since,17,14,SCONJ,,0,0
the,17,15,DET,,0,0
breakup,17,16,NOUN,e8,OCCURRENCE,EVENT
of,17,17,ADP,,0,0
the,17,18,DET,,0,0
Soviet,17,19,PROPN,,0,0
Union,17,20,PROPN,,0,0
have,17,21,AUX,,0,0
been,17,22,AUX,,0,0
bedeviled,17,23,NUM,e10,OCCURRENCE,EVENT
by,17,24,ADP,,0,0
a,17,25,DET,,0,0
number,17,26,NOUN,,0,0
of,17,27,ADP,,0,0
disputes,17,28,NOUN,e11,OCCURRENCE,EVENT
_,17,29,PROPN,,0,0
Black,17,30,PROPN,,0,0
Sea,17,31,PROPN,,0,0
naval,17,32,ADJ,,0,0
bases,17,33,NOUN,,0,0
",",17,34,PUNCT,,0,0
border,17,35,NOUN,,0,0
problems,17,36,NOUN,,0,0
and,17,37,CCONJ,,0,0
Ukraine,17,38,PROPN,,0,0
's,17,39,PART,,0,0
natural,17,40,ADJ,,0,0
gas,17,41,NOUN,,0,0
debts,17,42,NOUN,,0,0
.,17,43,PUNCT,,0,0
`,18,0,PUNCT,,0,0
`,18,1,PUNCT,,0,0
We,18,2,PRON,,0,0
have,18,3,AUX,,0,0
covered,18,4,NUM,e12,OCCURRENCE,EVENT
the,18,5,DET,,0,0
entire,18,6,ADJ,,0,0
list,18,7,NOUN,,0,0
of,18,8,ADP,,0,0
questions,18,9,NOUN,,0,0
and,18,10,CCONJ,,0,0
discussed,18,11,VERB,e15,OCCURRENCE,EVENT
how,18,12,ADV,,0,0
we,18,13,PRON,,0,0
will,18,14,VERB,,0,0
be,18,15,AUX,,0,0
tackling,18,16,NOUN,e16,OCCURRENCE,EVENT
them,18,17,PRON,,0,0
",",18,18,PUNCT,,0,0
',18,19,PUNCT,,0,0
',18,20,PUNCT,,0,0
Yeltsin,19,0,PROPN,,0,0
was,19,1,AUX,,0,0
quoted,19,2,NOUN,e17,REPORTING,EVENT
as,19,3,SCONJ,,0,0
saying,19,4,NOUN,e18,REPORTING,EVENT
by,19,5,ADP,,0,0
the,19,6,DET,,0,0
ITAR,19,7,PROPN,,0,0
-,19,8,PUNCT,,0,0
Tass,19,9,PROPN,,0,0
news,19,10,NOUN,,0,0
agency,19,11,NOUN,,0,0
.,19,12,PUNCT,,0,0
`,20,0,PUNCT,,0,0
`,20,1,PUNCT,,0,0
I,20,2,PRON,,0,0
must,20,3,VERB,,0,0
say,20,4,VERB,e20,REPORTING,EVENT
there,20,5,PRON,,0,0
are,20,6,AUX,,0,0
no,20,7,DET,,0,0
unsettled,20,8,ADJ,,0,0
problems,20,9,NOUN,,0,0
any,20,10,DET,,0,0
more,20,11,ADV,,0,0
.,20,12,PUNCT,,0,0
We,21,0,PRON,,0,0
have,21,1,AUX,,0,0
solved,21,2,NOUN,e22,OCCURRENCE,EVENT
them,21,3,PRON,,0,0
all,21,4,DET,,0,0
.,21,5,PUNCT,,0,0
',21,6,PUNCT,,0,0
',21,7,PUNCT,,0,0
But,22,0,CCONJ,,0,0
his,22,1,DET,,0,0
sweeping,22,2,ADJ,,0,0
statement,22,3,NOUN,,0,0
contained,22,4,VERB,,0,0
no,22,5,DET,,0,0
details,22,6,NOUN,,0,0
",",22,7,PUNCT,,0,0
and,22,8,CCONJ,,0,0
gave,22,9,VERB,,0,0
no,22,10,DET,,0,0
indication,22,11,NOUN,,0,0
of,22,12,ADP,,0,0
how,22,13,ADV,,0,0
the,22,14,DET,,0,0
disputes,22,15,NOUN,e28,OCCURRENCE,EVENT
could,22,16,VERB,,0,0
be,22,17,AUX,,0,0
resolved,22,18,NUM,e29,OCCURRENCE,EVENT
.,22,19,PUNCT,,0,0
Their,23,0,DET,,0,0
solution,23,1,NOUN,,0,0
would,23,2,VERB,,0,0
require,23,3,VERB,e32,I_STATE,EVENT
a,23,4,DET,,0,0
compromise,23,5,NOUN,e34,OCCURRENCE,EVENT
between,23,6,ADP,,0,0
the,23,7,DET,,0,0
two,23,8,NUM,,0,0
nations,23,9,NOUN,,0,0
',23,10,PART,,0,0
parliaments,23,11,NOUN,,0,0
.,23,12,PUNCT,,0,0
A,24,0,DET,,0,0
major,24,1,ADJ,,0,0
dispute,24,2,NOUN,e37,OCCURRENCE,EVENT
concerns,24,3,VERB,,0,0
a,24,4,DET,,0,0
broad,24,5,ADJ,,0,0
political,24,6,ADJ,,0,0
treaty,24,7,NOUN,,0,0
calling,24,8,VERB,,0,0
for,24,9,ADP,,0,0
border,24,10,NOUN,,0,0
demarcation,24,11,NOUN,,0,0
",",24,12,PUNCT,,0,0
which,24,13,DET,,0,0
the,24,14,DET,,0,0
two,24,15,NUM,,0,0
presidents,24,16,NOUN,,0,0
signed,24,17,NOUN,e41,OCCURRENCE,EVENT
last,24,18,ADJ,,0,0
May.,24,19,PROPN,,0,0
In,25,0,ADP,,0,0
effect,25,1,NOUN,,0,0
",",25,2,PUNCT,,0,0
the,25,3,DET,,0,0
treaty,25,4,NOUN,,0,0
amounts,25,5,VERB,,0,0
to,25,6,ADP,,0,0
Russian,25,7,ADJ,,0,0
recognition,25,8,NOUN,,0,0
of,25,9,ADP,,0,0
Ukraine,25,10,PROPN,,0,0
's,25,11,PART,,0,0
sovereignty,25,12,NOUN,,0,0
and,25,13,CCONJ,,0,0
borders,25,14,NOUN,,0,0
",",25,15,PUNCT,,0,0
and,25,16,CCONJ,,0,0
the,25,17,DET,,0,0
Ukrainian,25,18,ADJ,,0,0
parliament,25,19,NOUN,,0,0
has,25,20,AUX,,0,0
already,25,21,ADV,,0,0
ratified,25,22,VERB,e43,OCCURRENCE,EVENT
it,25,23,PRON,,0,0
.,25,24,PUNCT,,0,0
However,26,0,ADV,,0,0
",",26,1,PUNCT,,0,0
Russia,26,2,PROPN,,0,0
has,26,3,AUX,,0,0
stalled,26,4,NOUN,e44,I_ACTION,EVENT
ratification,26,5,NUM,e45,OCCURRENCE,EVENT
",",26,6,PUNCT,,0,0
trying,26,7,NOUN,e46,I_ACTION,EVENT
to,26,8,ADP,,0,0
tie,26,9,ADP,e48,OCCURRENCE,EVENT
it,26,10,PRON,,0,0
to,26,11,ADP,,0,0
an,26,12,DET,,0,0
agreement,26,13,NOUN,e49,OCCURRENCE,EVENT
that,26,14,DET,,0,0
would,26,15,VERB,,0,0
permit,26,16,VERB,e50,I_ACTION,EVENT
the,26,17,DET,,0,0
Russian,26,18,ADJ,,0,0
navy,26,19,PROPN,,0,0
to,26,20,PART,,0,0
use,26,21,VERB,e53,OCCURRENCE,EVENT
a,26,22,DET,,0,0
naval,26,23,ADJ,,0,0
base,26,24,NOUN,,0,0
on,26,25,ADP,,0,0
Ukraine,26,26,PROPN,,0,0
's,26,27,PART,,0,0
Crimean,26,28,PROPN,,0,0
peninsula,26,29,NOUN,,0,0
for,26,30,ADP,,0,0
at,26,31,ADV,,0,0
least,26,32,ADV,,0,0
20,26,33,NUM,,0,0
more,26,34,ADJ,,0,0
years,26,35,NOUN,,0,0
.,26,36,PUNCT,,0,0
In,27,0,ADP,,0,0
their,27,1,DET,,0,0
joint,27,2,ADJ,,0,0
statement,27,3,NOUN,,0,0
issued,27,4,NOUN,e55,OCCURRENCE,EVENT
after,27,5,ADP,,0,0
the,27,6,DET,,0,0
talks,27,7,NOUN,e56,OCCURRENCE,EVENT
",",27,8,PUNCT,,0,0
Yeltsin,27,9,PROPN,,0,0
and,27,10,CCONJ,,0,0
Kuchma,27,11,PROPN,,0,0
called,27,12,NOUN,e58,I_ACTION,EVENT
for,27,13,ADP,,0,0
the,27,14,DET,,0,0
fastest,27,15,ADJ,,0,0
possible,27,16,ADJ,,0,0
ratification,27,17,NOUN,e59,OCCURRENCE,EVENT
of,27,18,ADP,,0,0
the,27,19,DET,,0,0
treaty,27,20,NOUN,,0,0
",",27,21,PUNCT,,0,0
saying,27,22,VERB,e61,REPORTING,EVENT
it,27,23,PRON,,0,0
would,27,24,VERB,,0,0
create,27,25,PRON,e62,OCCURRENCE,EVENT
a,27,26,DET,,0,0
`,27,27,PUNCT,,0,0
`,27,28,PUNCT,,0,0
strong,27,29,ADJ,,0,0
legal,27,30,ADJ,,0,0
foundation,27,31,NOUN,,0,0
',27,32,PUNCT,,0,0
',27,33,PUNCT,,0,0
for,27,34,ADP,,0,0
bilateral,27,35,ADJ,,0,0
ties,27,36,NOUN,,0,0
and,27,37,CCONJ,,0,0
help,27,38,NOUN,e64,OCCURRENCE,EVENT
stability,27,39,NOUN,,0,0
in,27,40,ADP,,0,0
Europe,27,41,PROPN,,0,0
.,27,42,PUNCT,,0,0
Kuchma,28,0,PROPN,,0,0
assured,28,1,NOUN,e65,I_ACTION,EVENT
Yeltsin,28,2,PROPN,,0,0
that,28,3,DET,,0,0
Ukraine,28,4,PROPN,,0,0
would,28,5,VERB,,0,0
not,28,6,PART,,0,0
join,28,7,VERB,e66,OCCURRENCE,EVENT
NATO,28,8,PROPN,,0,0
",",28,9,PUNCT,,0,0
Yeltsin,28,10,PROPN,,0,0
's,28,11,PART,,0,0
spokesman,28,12,NOUN,,0,0
Sergei,28,13,PROPN,,0,0
Yastrzhembsky,28,14,PROPN,,0,0
said,28,15,NOUN,e69,REPORTING,EVENT
",",28,16,PUNCT,,0,0
according,28,17,ADV,e156,REPORTING,EVENT
to,28,18,ADP,,0,0
the,28,19,DET,,0,0
Interfax,28,20,PROPN,,0,0
news,28,21,NOUN,,0,0
agency,28,22,NOUN,,0,0
.,28,23,PUNCT,,0,0
The,29,0,DET,,0,0
Russian,29,1,ADJ,,0,0
leadership,29,2,NOUN,,0,0
has,29,3,AUX,,0,0
staunchly,29,4,ADV,,0,0
opposed,29,5,NUM,e71,I_ACTION,EVENT
the,29,6,DET,,0,0
western,29,7,PROPN,,0,0
alliance,29,8,PROPN,,0,0
's,29,9,PART,,0,0
expansion,29,10,NUM,e72,OCCURRENCE,EVENT
into,29,11,ADP,,0,0
Eastern,29,12,PROPN,,0,0
Europe,29,13,PROPN,,0,0
.,29,14,PUNCT,,0,0
In,30,0,ADP,,0,0
their,30,1,DET,,0,0
joint,30,2,ADJ,,0,0
statement,30,3,NOUN,,0,0
",",30,4,PUNCT,,0,0
released,30,5,NOUN,e74,OCCURRENCE,EVENT
by,30,6,ADP,,0,0
the,30,7,DET,,0,0
Kremlin,30,8,PROPN,,0,0
",",30,9,PUNCT,,0,0
the,30,10,DET,,0,0
two,30,11,NUM,,0,0
leaders,30,12,NOUN,,0,0
