token,sentence,idx,pos,event_id,label,simple_label
CNW,0,0,PROPN,,0,0
Acquisition,0,1,PROPN,,0,0
Completed,0,2,VERB,,0,0
10/30/89,0,4,NOUN,,0,0
CNW,1,0,PROPN,,0,0
Corp.,1,1,PROPN,,0,0
said,1,2,VERB,e1,REPORTING,EVENT
the,1,3,DET,,0,0
final,1,4,ADJ,,0,0
step,1,5,NOUN,,0,0
in,1,6,ADP,,0,0
the,1,7,DET,,0,0
acquisition,1,8,PROPN,e3,OCCURRENCE,EVENT
of,1,9,ADP,,0,0
the,1,10,DET,,0,0
company,1,11,NOUN,,0,0
has,1,12,AUX,,0,0
been,1,13,AUX,,0,0
completed,1,14,VERB,e5,ASPECTUAL,EVENT
with,1,15,ADP,,0,0
the,1,16,DET,,0,0
merger,1,17,NOUN,e6,OCCURRENCE,EVENT
of,1,18,ADP,,0,0
CNW,1,19,PROPN,,0,0
with,1,20,ADP,,0,0
a,1,21,DET,,0,0
subsidiary,1,22,NOUN,,0,0
of,1,23,ADP,,0,0
Chicago,2,0,PROPN,,0,0
amp,2,1,NOUN,,0,0
North,2,2,PROPN,,0,0
Western,2,3,PROPN,,0,0
Holdings,2,4,PROPN,,0,0
Corp.,2,5,PROPN,,0,0
As,2,7,SCONJ,,0,0
reported,2,8,NOUN,e13,REPORTING,EVENT
",",2,9,PUNCT,,0,0
CNW,2,10,PROPN,,0,0
agreed,2,11,PROPN,e7,I_ACTION,EVENT
to,2,12,PART,,0,0
be,2,13,AUX,,0,0
acquired,2,14,NOUN,e9,OCCURRENCE,EVENT
by,2,15,ADP,,0,0
a,2,16,DET,,0,0
group,2,17,NOUN,,0,0
of,2,18,ADP,,0,0
investors,2,19,NOUN,,0,0
led,2,20,VERB,,0,0
by,2,21,ADP,,0,0
Blackstone,2,22,PROPN,,0,0
Capital,2,23,PROPN,,0,0
Partners,2,24,PROPN,,0,0
Limited,2,25,PROPN,,0,0
Partnership,2,26,PROPN,,0,0
for,2,27,ADP,,0,0
$,2,28,SYM,,0,0
50,2,29,NUM,,0,0
a,2,30,DET,,0,0
share,2,31,NOUN,,0,0
",",2,32,PUNCT,,0,0
or,2,33,CCONJ,,0,0
about,2,34,ADV,,0,0
$,2,35,SYM,,0,0
950,2,36,NUM,,0,0
million,2,37,NUM,,0,0
.,2,38,PUNCT,,0,0
