token,sentence,idx,pos,event_id,label,simple_label
Delta,0,0,PROPN,,0,0
Air,0,1,PROPN,,0,0
Net,0,2,PROPN,,0,0
Rose,0,3,PROPN,,0,0
@,0,4,PUNCT,,0,0
By,1,0,ADP,,0,0
33,1,1,NUM,,0,0
%,1,2,NOUN,,0,0
to,1,3,ADP,,0,0
Record,1,4,PROPN,,0,0
@,1,5,PUNCT,,0,0
In,2,0,ADP,,0,0
Fiscal,2,1,ADJ,,0,0
1st,2,2,NOUN,,0,0
Period,2,3,PROPN,,0,0
@,2,4,PUNCT,,0,0
----,2,5,PUNCT,,0,0
@,2,6,PUNCT,,0,0
By,3,0,ADP,,0,0
Bridget,3,1,PROPN,,0,0
O'Brian,3,2,PROPN,,0,0
@,3,3,PUNCT,,0,0
Staff,4,0,PROPN,,0,0
Reporter,4,1,NOUN,,0,0
of,4,2,ADP,,0,0
The,4,3,DET,,0,0
Wall,4,4,PROPN,,0,0
Street,4,5,PROPN,,0,0
Journal,4,6,PROPN,,0,0
Delta,5,0,PROPN,,0,0
Air,5,1,PROPN,,0,0
Lines,5,2,PROPN,,0,0
earnings,5,3,NOUN,,0,0
soared,5,4,NOUN,e1,OCCURRENCE,EVENT
33,5,5,NUM,,0,0
%,5,6,NOUN,,0,0
to,5,7,ADP,,0,0
a,5,8,DET,,0,0
record,5,9,NOUN,,0,0
in,5,10,ADP,,0,0
the,5,11,DET,,0,0
fiscal,5,12,ADJ,,0,0
first,5,13,ADJ,,0,0
quarter,5,14,NOUN,,0,0
",",5,15,PUNCT,,0,0
bucking,5,16,CCONJ,e3,OCCURRENCE,EVENT
the,5,17,DET,,0,0
industry,5,18,NOUN,,0,0
trend,5,19,NOUN,,0,0
toward,5,20,ADP,,0,0
declining,5,21,PROPN,e4,OCCURRENCE,EVENT
profits,5,22,NOUN,,0,0
.,5,23,PUNCT,,0,0
The,6,0,DET,,0,0
Atlanta,6,1,PROPN,,0,0
-,6,2,PUNCT,,0,0
based,6,3,VERB,,0,0
airline,6,4,NOUN,,0,0
",",6,5,PUNCT,,0,0
the,6,6,DET,,0,0
third,6,7,ADV,,0,0
largest,6,8,ADJ,,0,0
in,6,9,ADP,,0,0
the,6,10,DET,,0,0
U.S.,6,11,PROPN,,0,0
",",6,12,PUNCT,,0,0
attributed,6,13,VERB,e5,OCCURRENCE,EVENT
the,6,14,DET,,0,0
increase,6,15,NOUN,e6,OCCURRENCE,EVENT
to,6,16,ADP,,0,0
higher,6,17,ADJ,,0,0
passenger,6,18,NOUN,,0,0
traffic,6,19,PROPN,e7,OCCURRENCE,EVENT
",",6,20,PUNCT,,0,0
new,6,21,ADJ,,0,0
international,6,22,ADJ,,0,0
routes,6,23,NOUN,,0,0
and,6,24,CCONJ,,0,0
reduced,6,25,VERB,,0,0
service,6,26,NOUN,e8,OCCURRENCE,EVENT
by,6,27,ADP,,0,0
rival,6,28,ADJ,,0,0
Eastern,6,29,PROPN,,0,0
Airlines,6,30,PROPN,,0,0
",",6,31,PUNCT,,0,0
which,6,32,DET,,0,0
is,6,33,AUX,,0,0
in,6,34,ADP,,0,0
bankruptcy,6,35,NOUN,,0,0
proceedings,6,36,NOUN,e9,OCCURRENCE,EVENT
in,6,37,ADP,,0,0
the,6,38,DET,,0,0
wake,6,39,NOUN,,0,0
of,6,40,ADP,,0,0
a,6,41,DET,,0,0
strike,6,42,NOUN,e12,OCCURRENCE,EVENT
that,6,43,DET,,0,0
began,6,44,X,e13,I_ACTION,EVENT
last,6,45,ADJ,,0,0
spring,6,46,NOUN,,0,0
