token,sentence,idx,pos,event_id,label,simple_label
w2227,0,0,NUM,,0,0
Cx1f,0,1,NOUN,,0,0
wstm-,1,0,NOUN,,0,0
r,1,1,PROPN,,0,0
i,1,2,PRON,,0,0
Cx13,1,3,PUNCT,,0,0
Cx11,2,0,PROPN,,0,0
-,3,0,PUNCT,,0,0
PuertoRico,3,1,PROPN,,0,0
-,3,2,PUNCT,,0,0
HostageKil,4,0,PROPN,,0,0
BC,5,0,PROPN,,0,0
-,5,1,PUNCT,,0,0
Puerto,5,2,PROPN,,0,0
Rico,5,3,PROPN,,0,0
-,5,4,PUNCT,,0,0
Hostage,5,5,PROPN,,0,0
"Killed,0246",5,6,PUNCT,,0,0
Police,5,8,NOUN,,0,0
discover,5,9,NOUN,e41,OCCURRENCE,EVENT
dismembered,5,10,NOUN,e40,OCCURRENCE,EVENT
body,5,11,NOUN,,0,0
of,5,12,ADP,,0,0
man,5,13,NOUN,,0,0
kidnapped,5,14,NUM,e39,OCCURRENCE,EVENT
Wednesday,5,15,PROPN,,0,0
UR,5,16,PROPN,,0,0
By,6,0,ADP,,0,0
HILARIO,6,1,PROPN,,0,0
DE,6,2,PROPN,,0,0
LEON,6,3,PROPN,,0,0
QC,6,4,PROPN,,0,0
UR,6,5,PROPN,,0,0
Associated,6,6,PROPN,,0,0
Press,6,7,PROPN,,0,0
Writer,6,8,PROPN,,0,0
QC,6,9,PROPN,,0,0
CAGUAS,6,11,PROPN,,0,0
",",6,12,PUNCT,,0,0
Puerto,6,13,PROPN,,0,0
Rico,6,14,PROPN,,0,0
(,6,15,PUNCT,,0,0
AP,6,16,PROPN,,0,0
),6,17,PUNCT,,0,0
_,7,0,PROPN,,0,0
Kidnappers,7,1,PROPN,,0,0
kept,7,2,VERB,e1,ASPECTUAL,EVENT
their,8,0,DET,,0,0
promise,8,1,NOUN,e42,I_ACTION,EVENT
to,8,2,ADP,,0,0
kill,8,3,NOUN,e2,OCCURRENCE,EVENT
a,8,4,DET,,0,0
store,8,5,NOUN,,0,0
owner,8,6,NOUN,,0,0
they,8,7,PRON,,0,0
took,8,8,VERB,e3,OCCURRENCE,EVENT
hostage,8,9,NOUN,e43,OCCURRENCE,EVENT
and,8,10,CCONJ,,0,0
police,8,11,NOUN,,0,0
