token,sentence,idx,pos,event_id,label,simple_label
New,0,0,PROPN,,0,0
Securities,0,1,PROPN,,0,0
Issues,0,2,PROPN,,0,0
The,1,0,DET,,0,0
following,1,1,VERB,,0,0
were,1,2,AUX,,0,0
among,1,3,ADP,,0,0
Friday,1,4,PROPN,,0,0
's,1,5,PART,,0,0
offerings,1,6,NOUN,e1,OCCURRENCE,EVENT
and,1,7,CCONJ,,0,0
pricings,1,8,NOUN,e30,OCCURRENCE,EVENT
in,1,9,ADP,,0,0
the,1,10,DET,,0,0
U.S.,1,11,PROPN,,0,0
and,1,12,CCONJ,,0,0
non,1,13,ADJ,,0,0
-,1,14,ADJ,,0,0
U.S.,1,15,ADJ,,0,0
capital,1,16,NOUN,,0,0
markets,1,17,NOUN,,0,0
",",1,18,PUNCT,,0,0
with,1,19,ADP,,0,0
terms,1,20,NOUN,,0,0
and,1,21,CCONJ,,0,0
syndicate,1,22,NOUN,,0,0
manager,1,23,NOUN,,0,0
",",1,24,PUNCT,,0,0
as,1,25,SCONJ,,0,0
compiled,1,26,PROPN,e3,REPORTING,EVENT
by,1,27,ADP,,0,0
Dow,1,28,PROPN,,0,0
Jones,1,29,PROPN,,0,0
Capital,1,30,PROPN,,0,0
Markets,1,31,PROPN,,0,0
Report,1,32,PROPN,,0,0
:,1,33,PUNCT,,0,0
@,1,34,PUNCT,,0,0
CORPORATES,1,35,NOUN,,0,0
Sun,1,37,PROPN,,0,0
Microsystems,1,38,PROPN,,0,0
Inc.,1,39,PROPN,,0,0
--,1,40,PUNCT,,0,0
$,1,41,SYM,,0,0
125,1,42,NUM,,0,0
million,1,43,NUM,,0,0
of,1,44,ADP,,0,0
6,1,45,NUM,,0,0
3/8,1,46,NUM,,0,0
%,1,47,NOUN,,0,0
convertible,1,48,ADJ,,0,0
subordinated,1,49,ADJ,,0,0
debentures,1,50,NOUN,,0,0
due,1,51,NOUN,e31,STATE,EVENT
Oct.,1,52,PROPN,,0,0
15,1,53,NUM,,0,0
",",1,54,PUNCT,,0,0
1999,1,55,NUM,,0,0
",",1,56,PUNCT,,0,0
priced,1,57,PROPN,e4,OCCURRENCE,EVENT
at,1,58,ADP,,0,0
84.90,1,59,NUM,,0,0
to,1,60,PART,,0,0
yield,1,61,NUM,e42,I_STATE,EVENT
7.51%,1,62,NUM,e39,STATE,EVENT
.,1,63,PUNCT,,0,0
The,2,0,DET,,0,0
debentures,2,1,NOUN,,0,0
are,2,2,AUX,,0,0
convertible,2,3,ADJ,,0,0
into,2,4,ADP,,0,0
common,2,5,ADJ,,0,0
stock,2,6,NOUN,,0,0
at,2,7,NOUN,e101,STATE,EVENT
$,2,8,SYM,,0,0
25,2,9,NUM,,0,0
a,2,10,DET,,0,0
share,2,11,NOUN,,0,0
",",2,12,PUNCT,,0,0
representing,2,13,VERB,,0,0
a,2,14,DET,,0,0
24,2,15,NUM,,0,0
%,2,16,NOUN,,0,0
conversion,2,17,NOUN,,0,0
premium,2,18,NOUN,,0,0
over,2,19,ADP,,0,0
Thursday,2,20,PROPN,,0,0
's,2,21,PART,,0,0
closing,2,22,NOUN,e34,OCCURRENCE,EVENT
price,2,23,PROPN,e100,STATE,EVENT
