token,sentence,idx,pos,event_id,label,simple_label
International,0,0,PROPN,,0,0
Brief,0,1,PROPN,,0,0
--,0,2,PUNCT,,0,0
Third,1,0,PROPN,,0,0
-,1,1,PUNCT,,0,0
Period,1,2,PROPN,,0,0
Net,1,3,PROPN,,0,0
Rose,1,4,PROPN,,0,0
63,1,5,NUM,,0,0
%,1,6,NOUN,,0,0
@,1,7,ADP,,0,0
Because,2,0,SCONJ,,0,0
of,2,1,ADP,,0,0
Lower,2,2,PROPN,,0,0
Charges,2,3,PROPN,,0,0
N.V.,3,0,PROPN,,0,0
DSM,3,1,PROPN,,0,0
said,3,2,NOUN,e1,REPORTING,EVENT
net,3,3,ADJ,,0,0
income,3,4,NOUN,,0,0
in,3,5,ADP,,0,0
the,3,6,DET,,0,0
third,3,7,ADJ,,0,0
quarter,3,8,NOUN,,0,0
jumped,3,9,PROPN,e2,OCCURRENCE,EVENT
63,3,10,NUM,,0,0
%,3,11,NOUN,,0,0
as,3,12,SCONJ,,0,0
the,3,13,DET,,0,0
company,3,14,NOUN,,0,0
had,3,15,NOUN,e73,OCCURRENCE,EVENT
substantially,3,16,ADV,,0,0
lower,3,17,ADV,,0,0
extraordinary,3,18,ADJ,,0,0
charges,3,19,PROPN,e3,OCCURRENCE,EVENT
to,3,20,PART,,0,0
account,3,21,VERB,e5,OCCURRENCE,EVENT
for,3,22,ADP,,0,0
a,3,23,DET,,0,0
restructuring,3,24,NOUN,,0,0
program,3,25,NOUN,,0,0
.,3,26,PUNCT,,0,0
The,4,0,DET,,0,0
Dutch,4,1,ADJ,,0,0
chemical,4,2,NOUN,,0,0
group,4,3,NOUN,,0,0
said,4,4,NOUN,e6,REPORTING,EVENT
net,4,5,ADJ,,0,0
income,4,6,NOUN,,0,0
gained,4,7,PROPN,e7,OCCURRENCE,EVENT
to,4,8,ADP,,0,0
235,4,9,NOUN,e74,STATE,EVENT
million,4,10,NUM,,0,0
guilders,4,11,NOUN,,0,0
(,4,12,PUNCT,,0,0
$,4,13,SYM,,0,0
113.2,4,14,NUM,,0,0
million,4,15,NUM,,0,0
),4,16,PUNCT,,0,0
",",4,17,PUNCT,,0,0
or,4,18,CCONJ,,0,0
6.70,4,19,NUM,,0,0
guilders,4,20,VERB,,0,0
a,4,21,DET,,0,0
share,4,22,NOUN,,0,0
",",4,23,PUNCT,,0,0
from,4,24,ADP,,0,0
144,4,25,NUM,e75,STATE,EVENT
million,4,26,NUM,,0,0
guilders,4,27,NOUN,,0,0
",",4,28,PUNCT,,0,0
or,4,29,CCONJ,,0,0
4.10,4,30,NUM,,0,0
guilders,4,31,NOUN,,0,0
a,4,32,DET,,0,0
share,4,33,NOUN,,0,0
",",4,34,PUNCT,,0,0
a,4,35,DET,,0,0
year,4,36,NOUN,,0,0
ago,4,37,ADV,,0,0
