token,sentence,idx,pos,event_id,label,simple_label
Publishing,0,0,PROPN,,0,0
Firm,0,1,PROPN,,0,0
Hires,0,2,PROPN,,0,0
@,0,3,PUNCT,,0,0
Financial,1,0,PROPN,,0,0
Adviser,1,1,PROPN,,0,0
@,1,2,PUNCT,,0,0
To,2,0,ADP,,0,0
Weigh,2,1,PROPN,,0,0
Alternatives,2,2,PROPN,,0,0
Price,3,0,NOUN,,0,0
Stern,3,1,PROPN,,0,0
Sloan,3,2,PROPN,,0,0
Inc.,3,3,PROPN,,0,0
said,3,4,VERB,e1,REPORTING,EVENT
it,4,0,PRON,,0,0
hired,4,1,VERB,e2,OCCURRENCE,EVENT
an,4,2,DET,,0,0
investment,4,3,NOUN,,0,0
banking,4,4,NOUN,,0,0
firm,4,5,NOUN,,0,0
to,4,6,ADP,,0,0
assist,4,7,PROPN,e4,I_ACTION,EVENT
in,4,8,ADP,,0,0
evaluating,4,9,NOUN,e5,OCCURRENCE,EVENT
restructuring,4,10,NOUN,,0,0
or,4,11,CCONJ,,0,0
merger,4,12,NOUN,,0,0
alternatives,4,13,NOUN,,0,0
and,4,14,CCONJ,,0,0
reported,4,15,DET,e6,REPORTING,EVENT
a,5,0,DET,,0,0
net,5,1,ADJ,,0,0
loss,5,2,NOUN,e7,STATE,EVENT
of,5,3,ADP,,0,0
$,5,4,SYM,,0,0
8.1,5,5,NUM,,0,0
million,5,6,NUM,,0,0
",",5,7,PUNCT,,0,0
or,5,8,CCONJ,,0,0
$,5,9,SYM,,0,0
2.14,5,10,NUM,,0,0
a,5,11,DET,,0,0
share,5,12,NOUN,,0,0
",",5,13,PUNCT,,0,0
for,5,14,ADP,,0,0
the,5,15,DET,,0,0
third,5,16,ADJ,,0,0
quarter,5,17,NOUN,,0,0
ended,5,18,VERB,,0,0
Sept.,5,19,PROPN,,0,0
30,5,20,NUM,,0,0
.,5,21,PUNCT,,0,0
These,6,0,DET,,0,0
results,6,1,NOUN,,0,0
compare,6,2,NOUN,e62,STATE,EVENT
with,6,3,ADP,,0,0
net,6,4,ADJ,,0,0
income,6,5,NOUN,e58,OCCURRENCE,EVENT
