token,sentence,idx,pos,event_id,label,simple_label
Business,0,0,PROPN,,0,0
Brief,0,1,PROPN,,0,0
--,0,2,PUNCT,,0,0
Rally,0,3,PROPN,,0,0
's,0,4,PART,,0,0
Inc.,0,5,NOUN,,0,0
:,0,6,PUNCT,,0,0
@,0,7,PUNCT,,0,0
Shareholder,1,0,PROPN,,0,0
Rights,1,1,PROPN,,0,0
Program,1,2,PROPN,,0,0
@,1,3,PUNCT,,0,0
Is,2,0,AUX,,0,0
Set,2,1,VERB,,0,0
by,2,2,ADP,,0,0
Fast,2,3,PROPN,,0,0
-,2,4,PUNCT,,0,0
Food,2,5,NOUN,,0,0
Firm,2,6,NOUN,,0,0
Rally,3,0,PROPN,,0,0
's,3,1,PART,,0,0
Inc.,4,0,PROPN,,0,0
said,4,1,NOUN,e1,REPORTING,EVENT
it,5,0,PRON,,0,0
adopted,5,1,VERB,e2,OCCURRENCE,EVENT
a,5,2,DET,,0,0
shareholders,5,3,NOUN,,0,0
rights,5,4,NOUN,,0,0
plan,5,5,NOUN,,0,0
to,6,0,ADP,,0,0
protect,6,1,PROPN,e4,OCCURRENCE,EVENT
shareholders,6,2,NOUN,,0,0
from,6,3,ADP,,0,0
an,6,4,DET,,0,0
inadequately,6,5,ADV,,0,0
priced,6,6,VERB,,0,0
takeover,6,7,NOUN,,0,0
offer,6,8,NOUN,,0,0
.,6,9,PUNCT,,0,0
The,7,0,DET,,0,0
plan,7,1,NOUN,,0,0
provides,7,2,VERB,,0,0
for,7,3,ADP,,0,0
the,7,4,DET,,0,0
distribution,7,5,NOUN,,0,0
of,7,6,ADP,,0,0
one,7,7,NUM,,0,0
common,7,8,ADJ,,0,0
stock,7,9,NOUN,,0,0
-,7,10,PUNCT,,0,0
purchase,7,11,NOUN,,0,0
right,7,12,NOUN,,0,0
as,7,13,SCONJ,,0,0
a,7,14,DET,,0,0
dividend,7,15,NOUN,,0,0
for,7,16,ADP,,0,0
each,7,17,DET,,0,0
share,7,18,NOUN,,0,0
of,7,19,ADP,,0,0
common,7,20,ADJ,,0,0
outstanding,7,21,ADJ,,0,0
.,7,22,PUNCT,,0,0
Each,8,0,DET,,0,0
right,8,1,ADJ,,0,0
entitles,8,2,VERB,,0,0
shareholders,8,3,NOUN,,0,0
to,8,4,PART,,0,0
buy,8,5,VERB,,0,0
one,8,6,NUM,,0,0
-,8,7,PUNCT,,0,0
half,8,8,NOUN,,0,0
share,8,9,NOUN,,0,0
of,8,10,ADP,,0,0
common,8,11,ADJ,,0,0
for,8,12,ADP,,0,0
$,8,13,SYM,,0,0
30,8,14,NUM,,0,0
.,8,15,PUNCT,,0,0
Earlier,9,0,ADV,,0,0
this,9,1,DET,,0,0
month,9,2,NOUN,,0,0
",",9,3,PUNCT,,0,0
a,9,4,DET,,0,0
group,9,5,NOUN,,0,0
led,9,6,VERB,,0,0
by,9,7,ADP,,0,0
three,9,8,NUM,,0,0
of,9,9,ADP,,0,0
the,9,10,DET,,0,0
company,9,11,NOUN,,0,0
's,9,12,PART,,0,0
directors,9,13,NOUN,,0,0
",",9,14,PUNCT,,0,0
Burt,9,15,PROPN,,0,0
Sugarman,9,16,PROPN,,0,0
",",9,17,PUNCT,,0,0
James,9,18,PROPN,,0,0
M.,9,19,PROPN,,0,0
Trotter,9,20,PROPN,,0,0
III,9,21,PROPN,,0,0
and,9,22,CCONJ,,0,0
Willam,9,23,PROPN,,0,0
E.,9,24,PROPN,,0,0
Trotter,9,25,PROPN,,0,0
II,9,26,PROPN,,0,0
",",9,27,PUNCT,,0,0
indicated,9,28,NUM,e12,REPORTING,EVENT
it,9,29,PRON,,0,0
had,9,30,VERB,e24,STATE,EVENT
a,9,31,DET,,0,0
45.2,9,32,NUM,,0,0
%,9,33,NOUN,,0,0
stake,9,34,NOUN,e13,STATE,EVENT
in,9,35,ADP,,0,0
the,9,36,DET,,0,0
Louisville,9,37,PROPN,,0,0
",",9,38,PUNCT,,0,0
Ky.,9,39,PROPN,,0,0
",",9,40,PUNCT,,0,0
fast,9,41,ADJ,,0,0
-,9,42,PUNCT,,0,0
food,9,43,NOUN,,0,0
company,9,44,NOUN,,0,0
and,9,45,CCONJ,,0,0
that,9,46,SCONJ,,0,0
it,9,47,PRON,,0,0
planned,9,48,VERB,e14,I_STATE,EVENT
to,9,49,ADP,,0,0
seek,9,50,NUM,e16,I_ACTION,EVENT
a,9,51,DET,,0,0
majority,9,52,NOUN,e26,STATE,EVENT
of,9,53,ADP,,0,0
seats,9,54,NOUN,,0,0
on,9,55,ADP,,0,0
Rally,9,56,PROPN,,0,0
's,9,57,PART,,0,0
nine,9,58,NUM,,0,0
-,9,59,PUNCT,,0,0
member,9,60,NOUN,,0,0
board,9,61,NOUN,,0,0
.,9,62,PUNCT,,0,0
The,10,0,DET,,0,0
company,10,1,NOUN,,0,0
said,10,2,NOUN,e1,REPORTING,EVENT
it,10,3,PRON,,0,0
was,10,4,AUX,,0,0
"""",10,5,PUNCT,,0,0
concerned,10,6,NOUN,e18,I_STATE,EVENT
about,10,7,ADP,,0,0
the,10,8,DET,,0,0
announced,10,9,VERB,,0,0
intent,10,10,NOUN,e19,I_ACTION,EVENT
to,10,11,ADP,,0,0
acquire,10,12,PROPN,e21,I_ACTION,EVENT
control,10,13,NUM,e27,STATE,EVENT
of,10,14,ADP,,0,0
the,10,15,DET,,0,0
company,10,16,NOUN,,0,0
"""",10,17,PUNCT,,0,0
by,10,18,ADP,,0,0
a,10,19,DET,,0,0
Sugarman,10,20,PROPN,,0,0
-,10,21,PUNCT,,0,0
led,10,22,VERB,,0,0
group,10,23,NOUN,,0,0
.,10,24,PUNCT,,0,0
