token,sentence,idx,pos,event_id,label,simple_label
Jim,0,0,PROPN,,0,0
Pattison,0,1,PROPN,,0,0
to,0,2,PART,,0,0
Seek,0,3,VERB,,0,0
@,0,4,SYM,,0,0
Control,1,0,PROPN,,0,0
of,1,1,ADP,,0,0
Innopac,1,2,PROPN,,0,0
10/30/89,1,4,NOUN,,0,0
T.INA,2,0,PROPN,,0,0
TENDER,2,2,PROPN,,0,0
OFFERS,2,3,NOUN,,0,0
",",2,4,PUNCT,,0,0
MERGERS,2,5,NOUN,,0,0
",",2,6,PUNCT,,0,0
ACQUISITIONS,2,7,PROPN,,0,0
(,2,8,PUNCT,,0,0
TNM,2,9,PROPN,,0,0
),2,10,PUNCT,,0,0
EARNINGS,2,11,PROPN,,0,0
(,2,12,PUNCT,,0,0
ERN,2,13,PROPN,,0,0
),2,14,PUNCT,,0,0
VANCOUVER,2,16,PROPN,,0,0
",",2,17,PUNCT,,0,0
British,2,18,PROPN,,0,0
Columbia,2,19,PROPN,,0,0
Jim,2,21,PROPN,,0,0
Pattison,2,22,PROPN,,0,0
Industries,2,23,PROPN,,0,0
Ltd.,2,24,PROPN,,0,0
",",2,25,PUNCT,,0,0
one,2,26,NUM,,0,0
of,2,27,ADP,,0,0
a,2,28,DET,,0,0
group,2,29,NOUN,,0,0
of,2,30,ADP,,0,0
closely,2,31,ADV,,0,0
held,2,32,VERB,,0,0
companies,2,33,NOUN,,0,0
owned,2,34,VERB,,0,0
by,2,35,ADP,,0,0
entrepreneur,2,36,NOUN,,0,0
James,2,37,PROPN,,0,0
Pattison,2,38,PROPN,,0,0
",",2,39,PUNCT,,0,0
said,2,40,NOUN,e2,REPORTING,EVENT
it,2,41,PRON,,0,0
"""",2,42,PUNCT,,0,0
intends,2,43,ADJ,e3,I_STATE,EVENT
to,2,44,PART,,0,0
seek,2,45,VERB,e5,I_ACTION,EVENT
control,2,46,PROPN,e40,STATE,EVENT
"""",2,47,PUNCT,,0,0
of,2,48,ADP,,0,0
30%-owned,2,49,NUM,,0,0
Innopac,2,50,PROPN,,0,0
Inc.,2,51,PROPN,,0,0
",",2,52,PUNCT,,0,0
a,2,53,DET,,0,0
Toronto,2,54,PROPN,,0,0
packaging,2,55,NOUN,,0,0
concern,2,56,NOUN,,0,0
.,2,57,PUNCT,,0,0
Jim,3,0,PROPN,,0,0
Pattison,3,1,PROPN,,0,0
Industries,3,2,PROPN,,0,0
",",3,3,PUNCT,,0,0
a,3,4,DET,,0,0
holding,3,5,VERB,,0,0
company,3,6,NOUN,,0,0
with,3,7,ADP,,0,0
annual,3,8,ADJ,,0,0
sales,3,9,NOUN,,0,0
of,3,10,ADP,,0,0
about,3,11,ADP,,0,0
C$,3,12,SYM,,0,0
1.9,3,13,NUM,,0,0
billion,3,14,NUM,,0,0
",",3,15,PUNCT,,0,0
largely,3,16,ADV,,0,0
from,3,17,ADP,,0,0
car,3,18,NOUN,,0,0
dealerships,3,19,NOUN,,0,0
and,3,20,CCONJ,,0,0
grocery,3,21,NOUN,,0,0
stores,3,22,NOUN,,0,0
",",3,23,PUNCT,,0,0
did,3,24,AUX,,0,0
n't,3,25,PART,,0,0
elaborate,3,26,VERB,e7,REPORTING,EVENT
on,3,27,ADP,,0,0
the,3,28,DET,,0,0
statement,3,29,NOUN,e9,OCCURRENCE,EVENT
",",3,30,PUNCT,,0,0
and,3,31,CCONJ,,0,0
a,3,32,DET,,0,0
company,3,33,NOUN,,0,0
official,3,34,ADJ,,0,0
declined,3,35,NOUN,e11,I_ACTION,EVENT
further,3,36,ADJ,,0,0
comment,3,37,NOUN,e12,OCCURRENCE,EVENT
.,3,38,PUNCT,,0,0
The,4,0,DET,,0,0
company,4,1,NOUN,,0,0
said,4,2,NOUN,e13,REPORTING,EVENT
it,4,3,PRON,,0,0
currently,4,4,ADV,,0,0
holds,4,5,VERB,e14,STATE,EVENT
about,4,6,ADV,,0,0
4.2,4,7,NUM,,0,0
million,4,8,NUM,,0,0
of,4,9,ADP,,0,0
Innopac,4,10,PROPN,,0,0
's,4,11,PART,,0,0
13.8,4,12,NUM,,0,0
million,4,13,NUM,,0,0
common,4,14,ADJ,,0,0
shares,4,15,NOUN,,0,0
outstanding,4,16,ADJ,,0,0
",",4,17,PUNCT,,0,0
which,4,18,DET,,0,0
have,4,19,VERB,e43,STATE,EVENT
an,4,20,DET,,0,0
aggregate,4,21,ADJ,,0,0
market,4,22,NOUN,,0,0
value,4,23,NOUN,,0,0
of,4,24,ADP,,0,0
about,4,25,ADP,,0,0
137.8,4,26,NUM,,0,0
million,4,27,NUM,,0,0
Canadian,4,28,ADJ,,0,0
dollars,4,29,NOUN,,0,0
(,4,30,PUNCT,,0,0
US$,4,31,SYM,,0,0
117.3,4,32,NUM,,0,0
million,4,33,NUM,,0,0
),4,34,PUNCT,,0,0
.,4,35,PUNCT,,0,0
Separately,5,0,ADV,,0,0
",",5,1,PUNCT,,0,0
Innopac,5,2,PROPN,,0,0
reported,5,3,NOUN,e15,REPORTING,EVENT
a,5,4,DET,,0,0
fourth,5,5,ADJ,,0,0
-,5,6,PUNCT,,0,0
quarter,5,7,NOUN,,0,0
loss,5,8,NOUN,e16,STATE,EVENT
of,5,9,ADP,,0,0
about,5,10,ADP,,0,0
