token,sentence,idx,pos,event_id,label,simple_label
Dividend,0,0,PROPN,,0,0
News,0,1,PROPN,,0,0
:,0,2,PUNCT,,0,0
@,0,3,PUNCT,,0,0
Oneida,1,0,PROPN,,0,0
Ltd.,1,1,PROPN,,0,0
ONEIDA,2,0,PROPN,,0,0
Ltd.,2,1,PROPN,,0,0
declared,3,0,NOUN,e1,OCCURRENCE,EVENT
a,3,1,DET,,0,0
10,3,2,NUM,,0,0
%,3,3,NOUN,,0,0
stock,3,4,NOUN,,0,0
dividend,3,5,NOUN,,0,0
",",3,6,PUNCT,,0,0
payable,3,7,NUM,e24,STATE,EVENT
Dec.,3,8,PROPN,,0,0
15,3,9,NUM,,0,0
to,3,10,ADP,,0,0
stock,3,11,NOUN,,0,0
of,3,12,ADP,,0,0
record,3,13,NOUN,,0,0
Nov.,3,14,PROPN,,0,0
17,3,15,NUM,,0,0
.,3,16,PUNCT,,0,0
The,4,0,DET,,0,0
Oneida,4,1,PROPN,,0,0
",",4,2,PUNCT,,0,0
N.Y.,4,3,PROPN,,0,0
",",4,4,PUNCT,,0,0
maker,4,5,NOUN,,0,0
of,4,6,ADP,,0,0
consumer,4,7,NOUN,,0,0
",",4,8,PUNCT,,0,0
food,4,9,NOUN,,0,0
-,4,10,PUNCT,,0,0
service,4,11,NOUN,,0,0
and,4,12,CCONJ,,0,0
industrial,4,13,ADJ,,0,0
products,4,14,NOUN,,0,0
also,4,15,ADV,,0,0
declared,4,16,VERB,e3,OCCURRENCE,EVENT
a,4,17,DET,,0,0
quarterly,4,18,ADJ,,0,0
cash,4,19,NOUN,,0,0
dividend,4,20,NOUN,,0,0
of,4,21,ADP,,0,0
12,4,22,NUM,,0,0
cents,4,23,NOUN,,0,0
a,4,24,DET,,0,0
share,4,25,NOUN,,0,0
",",4,26,PUNCT,,0,0
with,4,27,ADP,,0,0
the,4,28,DET,,0,0
same,4,29,ADJ,,0,0
payable,4,30,ADJ,,0,0
and,4,31,CCONJ,,0,0
record,4,32,NOUN,,0,0
dates,4,33,NOUN,,0,0
.,4,34,PUNCT,,0,0
The,5,0,DET,,0,0
cash,5,1,NOUN,,0,0
dividend,5,2,NOUN,,0,0
paid,5,3,PROPN,e4,OCCURRENCE,EVENT
on,5,4,ADP,,0,0
the,5,5,DET,,0,0
common,5,6,ADJ,,0,0
stock,5,7,NOUN,,0,0
also,5,8,ADV,,0,0
will,5,9,VERB,,0,0
apply,5,10,VERB,e6,OCCURRENCE,EVENT
to,5,11,ADP,,0,0
the,5,12,DET,,0,0
new,5,13,ADJ,,0,0
shares,5,14,NOUN,,0,0
",",5,15,PUNCT,,0,0
the,5,16,DET,,0,0
company,5,17,NOUN,,0,0
said,5,18,NOUN,e7,REPORTING,EVENT
.,5,19,PUNCT,,0,0
The,6,0,DET,,0,0
move,6,1,NOUN,,0,0
rewards,6,2,VERB,,0,0
shareholders,6,3,NOUN,,0,0
and,6,4,CCONJ,,0,0
should,6,5,VERB,,0,0
improve,6,6,VERB,e8,OCCURRENCE,EVENT
the,6,7,DET,,0,0
stock,6,8,NOUN,,0,0
's,6,9,PART,,0,0
liquidity,6,10,NOUN,,0,0
",",6,11,PUNCT,,0,0
Oneida,6,12,PROPN,,0,0
said,6,13,NOUN,e10,REPORTING,EVENT
.,6,14,PUNCT,,0,0
The,7,0,DET,,0,0
company,7,1,NOUN,,0,0
has,7,2,NOUN,e11,OCCURRENCE,EVENT
about,7,3,ADV,,0,0
8.8,7,4,NUM,,0,0
million,7,5,NUM,,0,0
shares,7,6,NOUN,,0,0
outstanding,7,7,ADJ,,0,0
.,7,8,PUNCT,,0,0
In,8,0,ADP,,0,0
New,8,1,PROPN,,0,0
York,8,2,PROPN,,0,0
Stock,8,3,PROPN,,0,0
Exchange,8,4,PROPN,,0,0
composite,8,5,ADJ,,0,0
trading,8,6,NOUN,,0,0
yesterday,8,7,NOUN,,0,0
",",8,8,PUNCT,,0,0
Oneida,8,9,PROPN,,0,0
's,8,10,PART,,0,0
shares,8,11,NOUN,,0,0
closed,8,12,NUM,e12,OCCURRENCE,EVENT
at,8,13,ADP,,0,0
$,8,14,SYM,,0,0
18.375,8,15,NUM,,0,0
a,8,16,DET,,0,0
share,8,17,NOUN,,0,0
",",8,18,PUNCT,,0,0
unchanged,8,19,ADJ,,0,0
.,8,20,PUNCT,,0,0
