token,sentence,idx,pos,event_id,label,simple_label
Columbia,0,0,PROPN,,0,0
SampL,0,1,PROPN,,0,0
Posts,0,2,PROPN,,0,0
$,0,3,SYM,,0,0
226.3,0,4,NUM,,0,0
Million,0,5,NUM,,0,0
Loss,0,6,PROPN,,0,0
@,0,7,PUNCT,,0,0
After,1,0,ADP,,0,0
Writing,1,1,VERB,,0,0
Down,1,2,ADP,,0,0
High,1,3,ADJ,,0,0
-,1,4,PUNCT,,0,0
Yield,1,5,NOUN,,0,0
Portfolio,1,6,NOUN,,0,0
@,1,7,PUNCT,,0,0
----,1,8,PUNCT,,0,0
@,1,9,PUNCT,,0,0
By,2,0,ADP,,0,0
Pauline,2,1,PROPN,,0,0
Yoshihashi,2,2,PROPN,,0,0
@,2,3,PROPN,,0,0
Staff,3,0,PROPN,,0,0
Reporter,3,1,NOUN,,0,0
of,3,2,ADP,,0,0
The,3,3,DET,,0,0
Wall,3,4,PROPN,,0,0
Street,3,5,PROPN,,0,0
Journal,3,6,PROPN,,0,0
BEVERLY,4,0,PROPN,,0,0
HILLS,4,1,PROPN,,0,0
",",4,2,PUNCT,,0,0
Calif.,4,3,PROPN,,0,0
Columbia,4,5,PROPN,,0,0
Savings,4,6,PROPN,,0,0
amp,4,7,PROPN,,0,0
Loan,4,8,PROPN,,0,0
Association,4,9,PROPN,,0,0
",",4,10,PUNCT,,0,0
reeling,4,11,NOUN,e1,OCCURRENCE,EVENT
from,4,12,ADP,,0,0
thrift,4,13,NOUN,,0,0
-,4,14,PUNCT,,0,0
accounting,4,15,VERB,,0,0
changes,4,16,NOUN,e2,OCCURRENCE,EVENT
mandated,4,17,NOUN,e4,OCCURRENCE,EVENT
by,4,18,ADP,,0,0
Congress,4,19,PROPN,,0,0
and,4,20,CCONJ,,0,0
the,4,21,DET,,0,0
recent,4,22,ADJ,,0,0
collapse,4,23,NOUN,e5,OCCURRENCE,EVENT
of,4,24,ADP,,0,0
the,4,25,DET,,0,0
junk,4,26,NOUN,,0,0
-,4,27,PUNCT,,0,0
bond,4,28,NOUN,,0,0
market,4,29,NOUN,,0,0
",",4,30,PUNCT,,0,0
announced,4,31,VERB,e7,REPORTING,EVENT
a,4,32,DET,,0,0
loss,4,33,NOUN,e8,OCCURRENCE,EVENT
for,4,34,ADP,,0,0
the,4,35,DET,,0,0
third,4,36,ADJ,,0,0
quarter,4,37,NOUN,,0,0
of,4,38,ADP,,0,0
$,4,39,SYM,,0,0
226.3,4,40,NUM,,0,0
million,4,41,NUM,,0,0
",",4,42,PUNCT,,0,0
or,4,43,CCONJ,,0,0
$,4,44,SYM,,0,0
11.57,4,45,NUM,,0,0
a,4,46,DET,,0,0
share,4,47,NOUN,,0,0
.,4,48,PUNCT,,0,0
For,5,0,ADP,,0,0
the,5,1,DET,,0,0
quarter,5,2,NOUN,,0,0
a,5,3,DET,,0,0
year,5,4,NOUN,,0,0
ago,5,5,ADV,,0,0
",",5,6,PUNCT,,0,0
Columbia,5,7,PROPN,,0,0
reported,5,8,PROPN,e9,REPORTING,EVENT
earnings,5,9,NOUN,,0,0
of,5,10,ADP,,0,0
$,5,11,SYM,,0,0
16.3,5,12,NUM,,0,0
million,5,13,NUM,,0,0
",",5,14,PUNCT,,0,0
or,5,15,CCONJ,,0,0
37,5,16,NUM,,0,0
cents,5,17,NOUN,,0,0
a,5,18,DET,,0,0
share,5,19,NOUN,,0,0
.,5,20,PUNCT,,0,0
Total,6,0,ADJ,,0,0
assets,6,1,NOUN,,0,0
increased,6,2,NOUN,e10,OCCURRENCE,EVENT
to,6,3,ADP,,0,0
$,6,4,SYM,,0,0
12.7,6,5,NUM,,0,0
billion,6,6,NUM,,0,0
in,6,7,ADP,,0,0
the,6,8,DET,,0,0
latest,6,9,ADJ,,0,0
quarter,6,10,NOUN,,0,0
from,6,11,ADP,,0,0
$,6,12,SYM,,0,0
12.4,6,13,NUM,,0,0
billion,6,14,NUM,,0,0
