token,sentence,idx,pos,event_id,label,simple_label
w2188,0,0,PROPN,,0,0
Cx1f,0,1,PROPN,,0,0
wstm-,0,2,PROPN,,0,0
u,1,0,PROPN,,0,0
i,1,1,PROPN,,0,0
Cx13,1,2,PUNCT,,0,0
Cx11,2,0,PROPN,,0,0
BC,3,0,PROPN,,0,0
-,3,1,PUNCT,,0,0
Iraq,3,2,PROPN,,0,0
3rdLd,3,3,NUM,,0,0
-,4,0,PUNCT,,0,0
Writethru,4,1,NOUN,,0,0
03,4,3,NUM,,0,0
-,4,4,SYM,,0,0
06,4,5,NUM,,0,0
0642,4,6,NUM,,0,0
BC,5,0,PROPN,,0,0
-,5,1,PUNCT,,0,0
Iraq,5,2,PROPN,,0,0
",",5,3,PUNCT,,0,0
3rd,6,0,PROPN,,0,0
Ld,6,1,PROPN,,0,0
-,6,2,PUNCT,,0,0
Writethru,6,3,PROPN,,0,0
American,7,0,PROPN,,0,0
Ritter,7,1,PROPN,,0,0
resumes,7,2,VERB,,0,0
inspections,7,3,NOUN,,0,0
in,7,4,ADP,,0,0
Iraq,7,5,PROPN,,0,0
UR,8,0,PROPN,,0,0
Eds,8,1,PROPN,,0,0
:,8,2,PUNCT,,0,0
AMs,8,3,NOUN,,0,0
;,9,0,PUNCT,,0,0
RECASTS,9,1,ADP,,0,0
throughout,9,2,ADP,,0,0
with,9,3,ADP,,0,0
Ritter,9,4,PROPN,,0,0
inspecting,9,5,VERB,,0,0
three,9,6,NUM,,0,0
sensitive,9,7,ADJ,,0,0
sites,9,8,NOUN,,0,0
;,9,9,PUNCT,,0,0
UN,9,10,PROPN,,0,0
quotes,9,11,VERB,,0,0
QL,9,12,PROPN,,0,0
UR,9,13,PROPN,,0,0
By,10,0,ADP,,0,0
LEON,10,1,PROPN,,0,0
BARKHO,10,2,NOUN,,0,0
QC,10,3,PROPN,,0,0
UR,10,4,PROPN,,0,0
Associated,10,5,PROPN,,0,0
Press,10,6,PROPN,,0,0
Writer,10,7,PROPN,,0,0
QC,10,8,PROPN,,0,0
BAGHDAD,11,0,VERB,,0,0
",",11,1,PUNCT,,0,0
Iraq,11,2,PROPN,,0,0
(,11,3,PUNCT,,0,0
AP,11,4,PROPN,,0,0
),11,5,PUNCT,,0,0
_,12,0,PROPN,,0,0
An,12,1,DET,,0,0
American,12,2,ADJ,,0,0
leader,12,3,NOUN,,0,0
of,12,4,ADP,,0,0
a,12,5,DET,,0,0
U.N.,12,6,PROPN,,0,0
weapons,12,7,NOUN,,0,0
inspection,12,8,NOUN,,0,0
team,12,9,NOUN,,0,0
resumed,12,10,NOUN,e1,ASPECTUAL,EVENT
work,12,11,NOUN,e2,OCCURRENCE,EVENT
in,12,12,ADP,,0,0
Iraq,12,13,PROPN,,0,0
Friday,13,0,PROPN,,0,0
",",13,1,PUNCT,,0,0
nearly,13,2,ADV,,0,0
two,13,3,NUM,,0,0
months,13,4,NOUN,,0,0
after,13,5,ADP,,0,0
his,13,6,DET,,0,0
team,13,7,NOUN,,0,0
was,13,8,AUX,,0,0
effectively,13,9,ADV,,0,0
blocked,13,10,NOUN,e4,OCCURRENCE,EVENT
.,13,11,PUNCT,,0,0
Scott,14,0,PROPN,,0,0
Ritter,14,1,PROPN,,0,0
led,14,2,VERB,e5,OCCURRENCE,EVENT
his,14,3,DET,,0,0
team,14,4,NOUN,,0,0
on,14,5,ADP,,0,0
a,14,6,DET,,0,0
10-hour,14,7,NUM,,0,0
tour,14,8,NOUN,e6,OCCURRENCE,EVENT
of,14,9,ADP,,0,0
three,14,10,NUM,,0,0
suspected,14,11,VERB,,0,0
weapons,14,12,NOUN,,0,0
sites,14,13,NOUN,,0,0
classified,14,14,VERB,,0,0
as,14,15,SCONJ,,0,0
`,14,16,PUNCT,,0,0
`,14,17,PUNCT,,0,0
sensitive,14,18,ADJ,,0,0
',14,19,PUNCT,,0,0
',14,20,PUNCT,,0,0
by,14,21,ADP,,0,0
the,14,22,DET,,0,0
Iraqi,14,23,ADJ,,0,0
authorities,14,24,NOUN,,0,0
",",14,25,PUNCT,,0,0
U.N.,14,26,PROPN,,0,0
spokesman,14,27,NOUN,,0,0
Alan,14,28,PROPN,,0,0
Dacey,14,29,PROPN,,0,0
said,14,30,PROPN,e9,REPORTING,EVENT
.,14,31,PUNCT,,0,0
`,15,0,PUNCT,,0,0
`,15,1,PUNCT,,0,0
All,15,2,DET,,0,0
sites,15,3,NOUN,,0,0
were,15,4,AUX,,0,0
inspected,15,5,NUM,e10,OCCURRENCE,EVENT
to,15,6,ADP,,0,0
the,15,7,DET,,0,0
satisfaction,15,8,NOUN,,0,0
of,15,9,ADP,,0,0
the,15,10,DET,,0,0
inspection,15,11,NOUN,,0,0
team,15,12,NOUN,,0,0
and,15,13,CCONJ,,0,0
with,15,14,ADP,,0,0
full,15,15,ADJ,,0,0
cooperation,15,16,NOUN,e11,OCCURRENCE,EVENT
of,15,17,ADP,,0,0
Iraqi,15,18,ADJ,,0,0
authorities,15,19,NOUN,,0,0
",",15,20,PUNCT,,0,0
',15,21,PUNCT,,0,0
',15,22,PUNCT,,0,0
Dacey,15,23,VERB,,0,0
said,15,24,PRON,e12,REPORTING,EVENT
.,15,25,PUNCT,,0,0
At,16,0,ADV,,0,0
least,16,1,ADV,,0,0
one,16,2,NUM,,0,0
of,16,3,ADP,,0,0
the,16,4,DET,,0,0
sensitive,16,5,ADJ,,0,0
sites,16,6,NOUN,,0,0
was,16,7,AUX,,0,0
a,16,8,DET,,0,0
barracks,16,9,NOUN,,0,0
of,16,10,ADP,,0,0
the,16,11,DET,,0,0
elite,16,12,ADJ,,0,0
Republican,16,13,PROPN,,0,0
Guard,16,14,PROPN,,0,0
",",16,15,PUNCT,,0,0
a,16,16,DET,,0,0
well,16,17,ADV,,0,0
-,16,18,PUNCT,,0,0
placed,16,19,VERB,,0,0
source,16,20,NOUN,,0,0
told,16,21,VERB,,0,0
The,16,22,DET,,0,0
Associated,16,23,PROPN,,0,0
Press,16,24,PROPN,,0,0
.,16,25,PUNCT,,0,0
Previously,17,0,ADV,,0,0
the,17,1,DET,,0,0
Iraqis,17,2,PROPN,,0,0
have,17,3,AUX,,0,0
resisted,17,4,NOUN,e14,I_ACTION,EVENT
attempts,17,5,NOUN,e15,I_ACTION,EVENT
to,17,6,ADP,,0,0
inspect,17,7,NOUN,e17,OCCURRENCE,EVENT
such,17,8,ADJ,,0,0
quarters,17,9,NOUN,,0,0
.,17,10,PUNCT,,0,0
The,18,0,DET,,0,0
U.N.,18,1,PROPN,,0,0
Security,18,2,PROPN,,0,0
Council,18,3,PROPN,,0,0
has,18,4,AUX,,0,0
charged,18,5,PRON,e18,I_ACTION,EVENT
the,18,6,DET,,0,0
inspectors,18,7,NOUN,,0,0
with,18,8,ADP,,0,0
verifying,18,9,NOUN,e19,I_ACTION,EVENT
that,18,10,SCONJ,,0,0
Iraq,18,11,PROPN,,0,0
has,18,12,AUX,,0,0
destroyed,18,13,NOUN,e20,OCCURRENCE,EVENT
its,18,14,DET,,0,0
long,18,15,ADJ,,0,0
-,18,16,PUNCT,,0,0
range,18,17,NOUN,,0,0
missiles,18,18,NOUN,,0,0
and,18,19,CCONJ,,0,0
weapons,18,20,NOUN,,0,0
of,18,21,ADP,,0,0
mass,18,22,ADJ,,0,0
destruction,18,23,NOUN,,0,0
.,18,24,PUNCT,,0,0
It,19,0,PRON,,0,0
was,19,1,AUX,,0,0
the,19,2,DET,,0,0
first,19,3,ADJ,,0,0
time,19,4,NOUN,,0,0
that,19,5,DET,,0,0
Ritter,19,6,PROPN,,0,0
",",19,7,PUNCT,,0,0
who,19,8,PRON,,0,0
arrived,19,9,NOUN,e24,OCCURRENCE,EVENT
Thursday,19,10,PROPN,,0,0
with,19,11,ADP,,0,0
some,19,12,DET,,0,0
50,19,13,NUM,,0,0
inspectors,19,14,NOUN,,0,0
for,19,15,ADP,,0,0
a,19,16,DET,,0,0
tour,19,17,NOUN,e25,OCCURRENCE,EVENT
likely,19,18,ADJ,,0,0
to,19,19,ADP,,0,0
last,19,20,VERB,e27,OCCURRENCE,EVENT
over,19,21,ADP,,0,0
a,19,22,DET,,0,0
week,19,23,NOUN,,0,0
",",19,24,PUNCT,,0,0
had,19,25,AUX,,0,0
been,19,26,AUX,,0,0
allowed,19,27,NUM,e28,I_STATE,EVENT
to,19,28,PART,,0,0
carry,19,29,VERB,e30,OCCURRENCE,EVENT
out,19,30,ADP,,0,0
an,19,31,DET,,0,0
inspection,19,32,NOUN,e31,OCCURRENCE,EVENT
since,19,33,SCONJ,,0,0
Jan.,19,34,PROPN,,0,0
13,19,35,NUM,,0,0
.,19,36,PUNCT,,0,0
Then,20,0,ADV,,0,0
the,20,1,DET,,0,0
Baghdad,20,2,PROPN,,0,0
government,20,3,NOUN,,0,0
stopped,20,4,NOUN,e32,ASPECTUAL,EVENT
providing,20,5,NOUN,e33,OCCURRENCE,EVENT
Ritter,20,6,PROPN,,0,0
's,20,7,PART,,0,0
team,20,8,NOUN,,0,0
with,20,9,ADP,,0,0
escorts,20,10,NOUN,,0,0
",",20,11,PUNCT,,0,0
making,20,12,VERB,e35,I_ACTION,EVENT
it,20,13,PRON,,0,0
impossible,20,14,ADJ,,0,0
for,20,15,ADP,,0,0
him,20,16,PRON,,0,0
to,20,17,ADP,,0,0
enter,20,18,NOUN,e37,OCCURRENCE,EVENT
any,20,19,DET,,0,0
site,20,20,NOUN,,0,0
.,20,21,PUNCT,,0,0
Iraq,21,0,PROPN,,0,0
alleged,21,1,PROPN,e38,I_ACTION,EVENT
Ritter,21,2,PROPN,,0,0
was,21,3,AUX,,0,0
an,21,4,DET,,0,0
American,21,5,ADJ,,0,0
spy,21,6,NOUN,,0,0
whose,21,7,DET,,0,0
team,21,8,NOUN,,0,0
had,21,9,AUX,,0,0
a,21,10,DET,,0,0
disproportionately,21,11,ADV,,0,0
high,21,12,ADJ,,0,0
number,21,13,NOUN,,0,0
of,21,14,ADP,,0,0
Americans,21,15,PROPN,,0,0
and,21,16,CCONJ,,0,0
Britons,21,17,PROPN,,0,0
.,21,18,PUNCT,,0,0
The,22,0,DET,,0,0
official,22,1,ADJ,,0,0
Iraqi,22,2,PROPN,,0,0
News,22,3,PROPN,,0,0
Agency,22,4,PROPN,,0,0
",",22,5,PUNCT,,0,0
which,22,6,DET,,0,0
gives,22,7,VERB,,0,0
the,22,8,DET,,0,0
daily,22,9,ADJ,,0,0
tally,22,10,NOUN,,0,0
of,22,11,ADP,,0,0
inspections,22,12,NOUN,,0,0
",",22,13,PUNCT,,0,0
did,22,14,AUX,,0,0
not,22,15,PART,,0,0
mention,22,16,VERB,e42,OCCURRENCE,EVENT
Ritter,22,17,PROPN,,0,0
by,22,18,ADP,,0,0
name,22,19,NOUN,,0,0
",",22,20,PUNCT,,0,0
but,22,21,CCONJ,,0,0
said,22,22,NUM,e45,REPORTING,EVENT
Friday,22,23,PROPN,,0,0
that,22,24,DET,,0,0
team,22,25,NOUN,,0,0
no,22,26,INTJ,,0,0
.,22,27,PUNCT,,0,0
225,22,28,NUM,,0,0
_,22,29,PROPN,,0,0
which,22,30,DET,,0,0
Ritter,22,31,PROPN,,0,0
heads,22,32,NOUN,,0,0
_,22,33,PROPN,,0,0
made,22,34,NOUN,e48,OCCURRENCE,EVENT
surprise,22,35,NOUN,,0,0
visits,22,36,NOUN,e49,OCCURRENCE,EVENT
to,22,37,ADP,,0,0
a,22,38,DET,,0,0
number,22,39,NOUN,,0,0
of,22,40,ADP,,0,0
sites,22,41,NOUN,,0,0
and,22,42,CCONJ,,0,0
was,22,43,AUX,,0,0
assisted,22,44,NOUN,e50,OCCURRENCE,EVENT
by,22,45,ADP,,0,0
aerial,22,46,ADJ,,0,0
surveillance,22,47,NOUN,,0,0
.,22,48,PUNCT,,0,0
Five,23,0,NUM,,0,0
other,23,1,ADJ,,0,0
U.N.,23,2,PROPN,,0,0
inspection,23,3,NOUN,,0,0
teams,23,4,NOUN,,0,0
visited,23,5,PRON,e52,OCCURRENCE,EVENT
a,23,6,DET,,0,0
total,23,7,NOUN,,0,0
of,23,8,ADP,,0,0
nine,23,9,NUM,,0,0
other,23,10,ADJ,,0,0
sites,23,11,NOUN,,0,0
",",23,12,PUNCT,,0,0
the,23,13,DET,,0,0
agency,23,14,NOUN,,0,0
reported,23,15,NOUN,e53,REPORTING,EVENT
.,23,16,PUNCT,,0,0
An,24,0,DET,,0,0
Iraqi,24,1,ADJ,,0,0
official,24,2,NOUN,,0,0
",",24,3,PUNCT,,0,0
speaking,24,4,NOUN,e54,OCCURRENCE,EVENT
on,24,5,ADP,,0,0
customary,24,6,ADJ,,0,0
condition,24,7,NOUN,,0,0
of,24,8,ADP,,0,0
anonymity,24,9,NOUN,,0,0
",",24,10,PUNCT,,0,0
said,24,11,PROPN,e56,REPORTING,EVENT
Ritter,24,12,PROPN,,0,0
would,24,13,VERB,,0,0
not,24,14,PART,,0,0
try,24,15,VERB,e57,I_ACTION,EVENT
to,24,16,PART,,0,0
visit,24,17,VERB,e61,OCCURRENCE,EVENT
any,24,18,DET,,0,0
of,24,19,ADP,,0,0
the,24,20,DET,,0,0
eight,24,21,NUM,,0,0
presidential,24,22,ADJ,,0,0
sites,24,23,NOUN,,0,0
that,24,24,DET,,0,0
Baghdad,24,25,PROPN,,0,0
had,24,26,AUX,,0,0
placed,24,27,NOUN,e62,OCCURRENCE,EVENT
off,24,28,ADP,,0,0
-,24,29,PUNCT,,0,0
limits,24,30,NOUN,,0,0
to,24,31,ADP,,0,0
U.N.,24,32,PROPN,,0,0
weapons,24,33,NOUN,,0,0
inspectors,24,34,NOUN,,0,0
.,24,35,PUNCT,,0,0
The,25,0,DET,,0,0
official,25,1,ADJ,,0,0
said,25,2,NOUN,e63,REPORTING,EVENT
these,25,3,DET,,0,0
sites,25,4,NOUN,,0,0
could,25,5,VERB,,0,0
only,25,6,ADV,,0,0
be,25,7,AUX,,0,0
visited,25,8,NOUN,e64,OCCURRENCE,EVENT
by,25,9,ADP,,0,0
a,25,10,DET,,0,0
special,25,11,ADJ,,0,0
team,25,12,NOUN,,0,0
of,25,13,ADP,,0,0
U.N.,25,14,PROPN,,0,0
monitors,25,15,NOUN,,0,0
and,25,16,CCONJ,,0,0
diplomats,25,17,NOUN,,0,0
as,25,18,SCONJ,,0,0
laid,25,19,NOUN,e67,OCCURRENCE,EVENT
down,25,20,ADP,,0,0
by,25,21,ADP,,0,0
the,25,22,DET,,0,0
Feb.,25,23,PROPN,,0,0
23,25,24,NUM,,0,0
accord,25,25,NOUN,,0,0
signed,25,26,NOUN,e68,OCCURRENCE,EVENT
by,25,27,ADP,,0,0
U.N.,25,28,PROPN,,0,0
Secretary,25,29,PROPN,,0,0
-,25,30,PUNCT,,0,0
General,25,31,PROPN,,0,0
Kofi,25,32,PROPN,,0,0
Annan,25,33,PROPN,,0,0
and,25,34,CCONJ,,0,0
Iraqi,25,35,PROPN,,0,0
Deputy,25,36,PROPN,,0,0
Prime,25,37,PROPN,,0,0
Minister,25,38,PROPN,,0,0
Tariq,25,39,PROPN,,0,0
Aziz,25,40,PROPN,,0,0
.,25,41,PUNCT,,0,0
Ritter,26,0,PROPN,,0,0
's,26,1,PART,,0,0
return,26,2,NOUN,e69,OCCURRENCE,EVENT
is,26,3,AUX,,0,0
seen,26,4,NOUN,e70,I_STATE,EVENT
