token,sentence,idx,pos,event_id,label,simple_label
Automatic,0,0,PROPN,,0,0
Data,0,1,PROPN,,0,0
Processing,0,2,PROPN,,0,0
Automatic,1,0,PROPN,,0,0
Data,1,1,PROPN,,0,0
Processing,1,2,PROPN,,0,0
Inc.,1,3,PROPN,,0,0
plans,1,4,NOUN,e1,I_STATE,EVENT
to,1,5,PART,,0,0
redeem,1,6,PROPN,e3,OCCURRENCE,EVENT
on,1,7,ADP,,0,0
Nov.,1,8,PROPN,,0,0
16,1,9,NUM,,0,0
its,1,10,DET,,0,0
$,1,11,SYM,,0,0
150,1,12,NUM,,0,0
million,1,13,NUM,,0,0
of,1,14,ADP,,0,0
6.5,1,15,NUM,,0,0
%,1,16,NOUN,,0,0
convertible,1,17,ADJ,,0,0
subordinated,1,18,ADJ,,0,0
debentures,1,19,NOUN,,0,0
due,1,20,NOUN,e19,STATE,EVENT
March,1,21,PROPN,,0,0
1,1,22,NUM,,0,0
",",1,23,PUNCT,,0,0
2011,1,24,NUM,,0,0
.,1,25,PUNCT,,0,0
The,2,0,DET,,0,0
computing,2,1,NOUN,,0,0
-,2,2,PUNCT,,0,0
services,2,3,NOUN,,0,0
concern,2,4,NOUN,,0,0
will,2,5,VERB,,0,0
pay,2,6,VERB,e4,OCCURRENCE,EVENT
$,2,7,SYM,,0,0
"1,059.04",2,8,NUM,,0,0
for,2,9,ADP,,0,0
each,2,10,DET,,0,0
$,2,11,SYM,,0,0
"1,000",2,12,NUM,,0,0
face,2,13,NOUN,,0,0
amount,2,14,NOUN,,0,0
of,2,15,ADP,,0,0
debt,2,16,NOUN,,0,0
.,2,17,PUNCT,,0,0
The,3,0,DET,,0,0
conversion,3,1,NOUN,,0,0
price,3,2,NOUN,,0,0
for,3,3,ADP,,0,0
the,3,4,DET,,0,0
debentures,3,5,NOUN,,0,0
is,3,6,AUX,,0,0
$,3,7,SYM,,0,0
41.725,3,8,NUM,,0,0
a,3,9,DET,,0,0
share,3,10,NOUN,,0,0
.,3,11,PUNCT,,0,0
In,4,0,ADP,,0,0
New,4,1,PROPN,,0,0
York,4,2,PROPN,,0,0
Stock,4,3,PROPN,,0,0
Exchange,4,4,PROPN,,0,0
composite,4,5,ADJ,,0,0
trading,4,6,NOUN,,0,0
Friday,4,7,PROPN,,0,0
",",4,8,PUNCT,,0,0
Automatic,4,9,PROPN,,0,0
Data,4,10,PROPN,,0,0
closed,4,11,NOUN,e6,OCCURRENCE,EVENT
at,4,12,ADP,,0,0
$,4,13,SYM,,0,0
46.50,4,14,NUM,,0,0
a,4,15,DET,,0,0
share,4,16,NOUN,,0,0
",",4,17,PUNCT,,0,0
down,4,18,ADV,,0,0
$,4,19,SYM,,0,0
2.25,4,20,NUM,,0,0
.,4,21,PUNCT,,0,0
If,5,0,SCONJ,,0,0
all,5,1,DET,,0,0
the,5,2,DET,,0,0
debt,5,3,NOUN,,0,0
is,5,4,AUX,,0,0
converted,5,5,ADJ,e7,OCCURRENCE,EVENT
to,5,6,ADP,,0,0
common,5,7,ADJ,,0,0
",",5,8,PUNCT,,0,0
Automatic,5,9,PROPN,,0,0
Data,5,10,PROPN,,0,0
will,5,11,VERB,,0,0
issue,5,12,VERB,e8,OCCURRENCE,EVENT
about,5,13,ADP,,0,0
3.6,5,14,NUM,,0,0
million,5,15,NUM,,0,0
shares,5,16,NOUN,,0,0
;,5,17,PUNCT,,0,0
last,5,18,ADJ,,0,0
Monday,5,19,PROPN,,0,0
",",5,20,PUNCT,,0,0
the,5,21,DET,,0,0
company,5,22,NOUN,,0,0
had,5,23,NOUN,e25,STATE,EVENT
nearly,5,24,ADV,,0,0
73,5,25,NUM,,0,0
million,5,26,NUM,,0,0
shares,5,27,NOUN,,0,0
outstanding,5,28,ADJ,,0,0
.,5,29,PUNCT,,0,0
Automatic,6,0,PROPN,,0,0
Data,6,1,PROPN,,0,0
is,6,2,AUX,,0,0
redeeming,6,3,PROPN,e9,OCCURRENCE,EVENT
the,6,4,DET,,0,0
bonds,6,5,NOUN,,0,0
because,6,6,SCONJ,,0,0
the,6,7,DET,,0,0
after,6,8,ADP,,0,0
-,6,9,PUNCT,,0,0
tax,6,10,NOUN,,0,0
cost,6,11,NOUN,,0,0
of,6,12,ADP,,0,0
the,6,13,DET,,0,0
interest,6,14,NOUN,,0,0
on,6,15,ADP,,0,0
the,6,16,DET,,0,0
bonds,6,17,NOUN,,0,0
is,6,18,AUX,,0,0
higher,6,19,ADJ,,0,0
than,6,20,SCONJ,,0,0
the,6,21,DET,,0,0
dividend,6,22,NOUN,,0,0
yield,6,23,NOUN,,0,0
on,6,24,ADP,,0,0
the,6,25,DET,,0,0
common,6,26,ADJ,,0,0
",",6,27,PUNCT,,0,0
a,6,28,DET,,0,0
spokesman,6,29,NOUN,,0,0
said,6,30,NOUN,e14,REPORTING,EVENT
.,6,31,PUNCT,,0,0
